"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,291,31,2098,352,2535,534,5978
0.027,292,33,2114,338,2548,472,5978
0.029,294,35,2133,327,2564,428,5978
0.031,295,37,2154,319,2583,393,5978
0.033,297,39,2176,316,2603,364,5978
0.035,299,41,2198,322,2621,339,5978
0.037,301,42,2219,330,2638,317,5978
0.039,303,44,2239,348,2654,297,5978
0.041,306,46,2259,378,2669,282,5978
0.043,308,48,2277,424,2681,271,5978
0.045,311,50,2293,484,2693,263,5978
0.047,313,52,2308,559,2704,257,5978
0.049,316,56,2320,643,2714,254,5978
0.051,319,59,2337,699,2724,257,5978
0.053,322,63,2359,713,2732,270,5978
0.055,327,66,2387,661,2737,299,5978
0.057,332,69,2418,565,2741,341,5978
0.059,338,72,2437,458,2746,384,5978
0.061,344,74,2445,378,2750,411,5978
0.063,351,77,2449,323,2748,425,5978
0.065,357,80,2452,291,2740,430,5978
0.067,364,83,2453,275,2729,431,5978
0.069,369,86,2453,268,2718,428,5978
