"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,478,131,1598,199,2886,181,5933
0.027,479,121,1638,176,2878,171,5933
0.029,479,114,1672,157,2871,164,5933
0.031,479,109,1704,141,2864,160,5933
0.033,477,107,1734,130,2858,160,5933
0.035,475,104,1763,121,2851,159,5933
0.037,472,102,1789,115,2847,160,5933
0.039,469,99,1816,111,2842,160,5933
0.041,467,95,1842,108,2839,160,5933
0.043,466,90,1867,108,2836,158,5933
0.045,465,84,1891,108,2834,156,5933
0.047,464,78,1916,112,2832,154,5933
0.049,464,72,1941,117,2830,153,5933
0.051,463,66,1967,126,2828,153,5933
0.053,463,61,1993,137,2826,154,5933
0.055,462,57,2021,153,2823,158,5933
0.057,461,54,2050,172,2819,164,5933
0.059,459,51,2078,194,2815,173,5933
0.061,456,50,2107,221,2809,186,5933
0.063,453,49,2135,250,2801,200,5933
0.065,449,48,2161,283,2792,218,5933
0.067,444,49,2187,316,2781,236,5933
0.069,439,50,2213,356,2769,258,5933
0.071,432,51,2240,402,2754,282,5933
0.073,425,52,2274,459,2736,311,5933
0.075,418,53,2314,520,2716,344,5933
0.077,412,54,2373,606,2685,383,5933
0.079,405,55,2472,750,2626,398,5933
0.081,401,54,2563,1013,2588,317,5933
0.083,398,54,2584,253,2631,1313,5933
0.085,396,52,2588,210,2720,1643,5933
0.087,395,51,2595,183,2822,1996,5933
0.089,396,50,2605,166,2934,2398,5933
0.091,397,49,2617,155,3075,2820,5933
0.093,398,48,2629,150,3212,3239,5933
0.095,399,50,2641,150,3333,3675,5933
0.097,399,52,2655,150,3437,4145,5933
0.099,397,54,2668,150,3549,4551,5933
0.101,393,59,2680,152,3611,5038,5933
0.103,385,70,2693,156,3687,6194,5933
