"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,639,107,1659,88,2932,144,6200
0.027,640,100,1678,89,2926,131,6200
0.029,641,92,1701,90,2921,120,6200
0.031,641,85,1724,89,2919,109,6200
0.033,641,78,1748,86,2918,100,6200
0.035,641,73,1770,82,2918,92,6200
0.037,641,69,1788,78,2919,86,6200
0.039,640,66,1804,75,2918,82,6200
0.041,640,64,1817,72,2917,80,6200
0.043,639,62,1831,71,2916,81,6200
0.045,638,61,1847,70,2914,85,6200
0.047,637,61,1866,71,2912,94,6200
0.049,635,61,1886,71,2910,107,6200
0.051,633,60,1907,71,2910,122,6200
0.053,630,58,1926,70,2913,141,6200
0.055,628,56,1942,68,2919,159,6200
0.057,626,54,1955,66,2928,173,6200
0.059,625,52,1964,65,2938,182,6200
0.061,624,50,1971,65,2948,186,6200
0.063,623,50,1978,66,2958,188,6200
0.065,621,51,1985,70,2966,189,6200
0.067,619,55,1995,77,2972,191,6200
0.069,616,63,2008,87,2974,196,6200
0.071,610,76,2024,98,2974,202,6200
0.073,601,93,2041,109,2974,210,6200
0.075,591,112,2056,115,2972,216,6200
0.077,582,128,2067,119,2971,221,6200
