"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,291,77,938,316,2542,1244,5800
0.027,292,85,945,283,2560,1367,5800
0.029,293,94,955,267,2560,1451,5800
0.031,293,103,970,262,2542,1498,5800
0.033,293,110,987,265,2517,1522,5800
0.035,292,116,1007,275,2489,1547,5800
0.037,290,121,1031,290,2462,1592,5800
0.039,289,124,1060,307,2434,1669,5800
0.041,288,125,1096,322,2409,1784,5800
0.043,286,125,1133,328,2389,1925,5800
0.045,285,123,1170,321,2376,2075,5800
0.047,283,121,1202,304,2374,2208,5800
0.049,281,120,1226,281,2382,2317,5800
0.051,279,121,1245,257,2398,2392,5800
0.053,277,124,1258,238,2408,2429,5800
0.055,275,128,1268,226,2401,2439,5800
0.057,272,134,1278,220,2363,2399,5800
0.059,269,138,1288,219,2305,2305,5800
0.061,266,139,1300,223,2234,2175,5800
0.063,263,137,1313,229,2171,2043,5800
0.065,261,132,1328,236,2116,1929,5800
0.067,259,123,1346,243,2074,1843,5800
0.069,258,114,1364,246,2043,1788,5800
0.071,257,105,1383,246,2022,1762,5800
0.073,257,97,1400,242,2014,1764,5800
0.075,256,91,1415,235,2016,1776,5800
0.077,255,87,1428,228,2024,1786,5800
0.079,254,84,1438,223,2033,1788,5800
0.081,253,83,1447,221,2040,1782,5800
0.083,252,84,1455,220,2046,1780,5800
0.085,251,86,1463,222,2054,1797,5800
0.087,250,88,1472,223,2068,1843,5800
0.089,248,90,1483,224,2088,1913,5800
0.091,247,92,1497,223,2118,2007,5800
0.093,245,94,1514,219,2155,2104,5800
0.095,242,95,1533,212,2201,2195,5800
0.097,240,96,1553,200,2257,2242,5800
