"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,365,175,1768,216,2903,231,5889
0.027,372,174,1798,223,2900,232,5889
0.029,379,170,1824,222,2900,225,5889
0.031,386,164,1846,215,2906,209,5889
0.033,392,159,1863,208,2913,187,5889
0.035,397,153,1877,204,2921,164,5889
0.037,401,148,1890,203,2927,144,5889
0.039,404,143,1906,205,2930,129,5889
0.041,407,138,1924,208,2932,119,5889
0.043,410,132,1947,210,2932,113,5889
0.045,413,126,1971,208,2931,109,5889
0.047,416,120,1994,202,2929,108,5889
0.049,418,113,2015,192,2927,108,5889
0.051,420,107,2031,184,2923,109,5889
0.053,422,101,2044,177,2919,112,5889
0.055,423,97,2053,175,2914,116,5889
0.057,425,94,2059,178,2908,125,5889
0.059,427,93,2063,189,2902,139,5889
0.061,429,93,2065,207,2894,160,5889
0.063,432,95,2066,233,2886,189,5889
0.065,436,97,2065,261,2878,223,5889
0.067,440,100,2062,289,2870,259,5889
0.069,444,102,2059,309,2864,289,5889
0.071,447,104,2055,321,2859,311,5889
0.073,450,105,2053,323,2858,321,5889
0.075,452,106,2052,321,2857,326,5889
0.077,453,107,2056,318,2856,327,5889
0.079,453,109,2062,320,2855,330,5889
0.081,453,110,2074,321,2853,331,5889
0.083,454,111,2087,325,2851,332,5889
0.085,455,113,2103,325,2849,332,5889
0.087,457,115,2117,321,2848,331,5889
0.089,459,117,2128,312,2848,328,5889
0.091,462,120,2135,302,2848,328,5889
0.093,466,123,2137,290,2847,330,5889
0.095,468,128,2135,281,2845,338,5889
0.097,469,135,2130,276,2841,351,5889
0.099,469,145,2122,274,2834,369,5889
0.101,467,156,2111,278,2826,385,5889
0.103,463,168,2096,283,2816,392,5889
0.105,458,181,2080,288,2807,385,5889
0.107,452,194,2060,292,2799,363,5889
0.109,448,204,2041,291,2794,336,5889
0.111,445,212,2023,285,2791,309,5889
