"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,293,148,1712,277,3126,529,5844
0.027,298,148,1723,252,3128,512,5844
0.029,305,148,1737,234,3129,495,5844
0.031,313,148,1751,222,3126,480,5844
0.033,322,147,1766,213,3120,464,5844
0.035,332,143,1782,205,3111,450,5844
0.037,343,138,1796,199,3098,439,5844
0.039,354,131,1811,195,3083,432,5844
0.041,365,122,1824,190,3068,425,5844
0.043,376,113,1837,186,3054,423,5844
0.045,386,104,1849,183,3041,425,5844
0.047,395,95,1861,179,3034,429,5844
0.049,404,87,1871,175,3031,437,5844
0.051,411,81,1880,170,3034,448,5844
0.053,417,75,1888,166,3041,462,5844
0.055,422,70,1894,163,3055,482,5844
0.057,424,67,1898,161,3073,502,5844
0.059,426,65,1900,161,3096,523,5844
0.061,426,64,1900,164,3125,544,5844
0.063,424,63,1899,166,3157,560,5844
0.065,421,63,1895,170,3191,579,5844
0.067,418,64,1889,176,3221,608,5844
0.069,412,65,1880,184,3252,651,5844
