"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,217,117,1772,350,1881,892,6022
0.027,216,125,1776,375,1851,868,6022
0.029,214,135,1778,389,1830,860,6022
0.031,212,146,1778,394,1817,870,6022
0.033,210,158,1777,392,1810,895,6022
0.035,207,169,1773,387,1810,935,6022
0.037,205,180,1768,383,1818,992,6022
0.039,203,190,1763,383,1833,1054,6022
0.041,202,198,1757,392,1856,1113,6022
0.043,201,203,1749,409,1888,1166,6022
0.045,201,208,1740,437,1929,1213,6022
0.047,201,212,1727,472,1981,1250,6022
0.049,202,215,1713,511,2043,1286,6022
0.051,204,217,1698,549,2114,1329,6022
0.053,207,217,1684,584,2194,1379,6022
0.055,211,211,1675,608,2288,1443,6022
0.057,218,197,1672,621,2398,1497,6022
0.059,224,175,1673,623,2507,1511,6022
0.061,230,146,1681,612,2609,1498,6022
0.063,233,118,1692,598,2689,1493,6022
0.065,234,92,1709,578,2781,1524,6022
0.067,232,72,1731,557,2908,1517,6022
