"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,750,531,1946,191,2973,291,6200
0.027,756,479,1951,182,2955,327,6200
0.029,763,446,1955,172,2935,347,6200
0.031,768,426,1958,163,2922,351,6200
0.033,772,408,1960,155,2917,349,6200
0.035,774,394,1963,150,2919,348,6200
0.037,772,381,1965,148,2926,351,6200
0.039,767,367,1968,150,2938,360,6200
0.041,759,352,1971,155,2953,374,6200
0.043,749,337,1976,165,2973,390,6200
0.045,738,322,1983,180,2996,404,6200
0.047,726,307,1993,201,3021,410,6200
0.049,713,292,2008,227,3043,401,6200
0.051,702,277,2029,257,3055,383,6200
0.053,691,262,2059,288,3059,363,6200
0.055,681,245,2097,315,3057,349,6200
0.057,672,227,2140,332,3052,346,6200
0.059,664,208,2185,337,3047,353,6200
0.061,656,190,2226,334,3041,369,6200
0.063,648,173,2264,326,3036,393,6200
0.065,641,157,2297,317,3032,419,6200
0.067,634,144,2323,311,3027,446,6200
0.069,626,133,2347,311,3022,472,6200
0.071,619,124,2369,315,3019,497,6200
0.073,611,118,2393,324,3016,522,6200
0.075,602,115,2420,333,3017,547,6200
0.077,592,113,2451,337,3025,573,6200
0.079,581,113,2484,331,3043,595,6200
0.081,569,113,2515,314,3069,605,6200
0.083,555,112,2542,287,3104,597,6200
0.085,541,109,2564,258,3140,570,6200
0.087,525,104,2582,231,3173,531,6200
0.089,511,97,2596,208,3203,490,6200
0.091,498,89,2608,190,3229,453,6200
0.093,486,81,2621,175,3254,421,6200
0.095,476,73,2634,164,3278,396,6200
0.097,466,68,2647,157,3300,381,6200
0.099,458,63,2661,153,3322,376,6200
0.101,449,61,2676,151,3342,379,6200
0.103,440,59,2691,150,3363,390,6200
0.105,431,58,2708,147,3385,406,6200
0.107,421,57,2723,143,3408,424,6200
0.109,410,56,2737,137,3432,441,6200
0.111,400,53,2749,130,3454,455,6200
0.113,390,50,2759,121,3475,467,6200
0.115,381,45,2765,113,3493,482,6200
0.117,373,40,2770,105,3508,500,6200
0.119,366,35,2773,98,3522,524,6200
0.121,361,30,2774,93,3535,555,6200
0.123,357,26,2775,88,3550,594,6200
0.125,355,23,2776,83,3570,641,6200
0.127,352,20,2777,80,3594,698,6200
0.129,351,17,2779,78,3618,762,6200
0.131,349,16,2780,77,3643,832,6200
0.133,348,14,2783,78,3663,911,6200
0.135,347,13,2786,81,3672,973,6200
0.137,346,12,2791,85,3677,1002,6200
0.139,345,11,2797,89,3674,997,6200
0.141,344,11,2805,92,3677,956,6200
0.143,343,12,2813,93,3682,916,6200
0.145,342,12,2823,88,3685,840,6200
0.147,342,13,2830,81,3687,794,6200
0.149,342,15,2836,74,3686,782,6200
0.151,343,17,2841,68,3681,790,6200
0.153,344,19,2844,66,3672,839,6200
0.155,345,22,2847,66,3652,922,6200
0.157,347,24,2850,70,3615,1026,6200
0.159,348,26,2852,78,3559,1128,6200
