"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,252,377,1859,318,2025,1491,5800
0.027,251,354,1871,332,2004,1453,5800
0.029,248,341,1891,351,1970,1456,5800
0.031,244,336,1920,367,1922,1516,5800
0.033,239,343,1873,1661,1952,371,5800
0.035,233,358,1826,1890,1981,365,5800
0.037,228,378,1800,2221,2004,358,5800
0.039,223,391,1795,2549,2022,354,5800
0.041,220,389,1792,2755,2039,355,5800
0.043,220,371,1750,2691,2054,360,5800
0.045,223,343,1700,2475,2070,365,5800
0.047,225,310,1666,2248,2087,369,5800
0.049,228,279,1638,2070,2105,368,5800
0.051,230,250,1611,1940,2123,361,5800
0.053,232,225,1584,1864,2140,351,5800
0.055,234,204,1554,1826,2154,338,5800
0.057,235,185,1523,1816,2167,328,5800
0.059,236,168,1490,1830,2180,320,5800
0.061,237,152,1453,1867,2193,317,5800
0.063,237,139,1415,1925,2207,321,5800
0.065,238,128,1372,2006,2224,332,5800
0.067,239,120,1324,2113,2245,352,5800
0.069,240,114,1269,2241,2273,380,5800
0.071,241,110,1208,2383,2310,418,5800
0.073,242,108,1152,2472,2356,454,5800
0.075,243,106,1111,2453,2410,475,5800
0.077,244,103,1088,2299,2465,468,5800
0.079,244,101,1069,2074,2514,432,5800
0.081,245,98,1054,1852,2551,383,5800
0.083,245,95,1038,1661,2576,337,5800
0.085,245,93,1025,1535,2595,300,5800
0.087,245,90,1012,1441,2610,272,5800
0.089,245,88,1000,1380,2622,254,5800
0.091,245,86,989,1339,2632,244,5800
0.093,245,84,979,1313,2642,241,5800
0.095,245,82,970,1298,2652,241,5800
0.097,244,80,964,1286,2662,244,5800
0.099,244,78,959,1286,2674,249,5800
0.101,243,75,955,1294,2688,253,5800
0.103,242,73,954,1318,2702,256,5800
0.105,241,70,956,1361,2717,259,5800
0.107,239,66,958,1420,2730,259,5800
0.109,237,63,961,1501,2740,260,5800
