"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,600,1127,1618,204,2660,725,6200
0.027,638,1082,1618,202,2650,775,6200
0.029,673,1069,1620,205,2638,847,6200
0.031,705,1077,1622,213,2627,936,6200
0.033,739,1095,1624,225,2612,1042,6200
0.035,770,1114,1627,238,2593,1146,6200
0.037,799,1133,1630,255,2569,1237,6200
0.039,826,1153,1632,274,2545,1302,6200
0.041,849,1170,1633,294,2523,1335,6200
0.043,869,1185,1632,315,2508,1337,6200
0.045,885,1192,1629,332,2503,1304,6200
0.047,895,1182,1624,341,2508,1234,6200
0.049,898,1154,1617,340,2522,1139,6200
0.051,899,1117,1610,332,2540,1040,6200
0.053,898,1076,1604,322,2558,947,6200
0.055,898,1045,1599,315,2573,873,6200
0.057,899,1029,1595,313,2583,826,6200
0.059,901,1030,1593,319,2588,803,6200
0.061,903,1043,1591,331,2586,800,6200
0.063,903,1065,1591,348,2580,811,6200
0.065,901,1082,1592,364,2569,826,6200
0.067,897,1087,1593,376,2557,840,6200
0.069,891,1073,1596,380,2545,850,6200
0.071,886,1044,1599,377,2536,856,6200
0.073,882,1004,1602,368,2529,865,6200
0.075,882,965,1606,355,2526,880,6200
0.077,884,937,1610,343,2526,905,6200
0.079,886,924,1612,332,2528,939,6200
0.081,888,929,1613,325,2531,978,6200
0.083,887,953,1612,320,2533,1026,6200
0.085,883,995,1609,319,2531,1081,6200
0.087,873,1053,1604,321,2522,1145,6200
0.089,858,1122,1597,327,2504,1221,6200
0.091,841,1197,1589,338,2477,1306,6200
0.093,821,1283,1578,352,2438,1411,6200
0.095,800,1383,1566,369,2383,1533,6200
0.097,779,1496,1553,387,2313,1672,6200
0.099,756,1633,1541,405,2231,1827,6200
0.101,729,1776,1531,418,2148,1984,6200
0.103,693,1890,1523,425,2096,2137,6200
0.105,655,1863,1515,423,2139,2216,6200
0.107,619,1701,1505,412,2274,2139,6200
0.109,584,1513,1494,396,2415,1914,6200
0.111,553,1345,1483,379,2512,1640,6200
0.113,522,1207,1471,362,2571,1387,6200
0.115,493,1093,1458,348,2605,1186,6200
0.117,469,994,1444,337,2625,1032,6200
0.119,449,907,1430,330,2638,919,6200
0.121,436,834,1416,329,2647,842,6200
0.123,425,771,1400,334,2655,793,6200
0.125,416,728,1381,349,2662,772,6200
0.127,408,709,1360,375,2669,779,6200
0.129,397,722,1336,417,2676,817,6200
0.131,381,769,1308,474,2684,879,6200
0.133,351,870,1278,553,2687,982,6200
