"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,425,290,1661,380,2472,3010,5800
0.027,440,293,1645,385,2498,2389,5800
0.029,452,292,1629,391,2496,2084,5800
0.031,463,290,1612,398,2485,1906,5800
0.033,471,289,1593,407,2470,1806,5800
0.035,476,289,1571,417,2451,1745,5800
0.037,481,291,1543,426,2430,1708,5800
0.039,483,295,1509,430,2409,1687,5800
0.041,486,301,1469,422,2395,1672,5800
0.043,488,308,1430,399,2397,1661,5800
0.045,493,319,1395,364,2414,1659,5800
0.047,501,332,1366,324,2448,1652,5800
0.049,514,347,1345,285,2493,1640,5800
0.051,532,360,1327,252,2543,1619,5800
0.053,551,368,1314,227,2590,1595,5800
0.055,569,368,1302,208,2629,1574,5800
0.057,582,364,1291,197,2661,1558,5800
0.059,590,358,1280,190,2688,1552,5800
0.061,589,355,1268,188,2705,1543,5800
0.063,582,353,1256,189,2716,1523,5800
0.065,565,355,1242,193,2721,1475,5800
0.067,540,357,1227,198,2722,1369,5800
0.069,506,363,1212,206,2724,1172,5800
0.071,466,350,1198,204,2721,1017,5800
