"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,699,1127,1604,316,3140,1959,6200
0.027,635,911,1609,272,3142,1623,6200
0.029,612,724,1611,239,3134,1371,6200
0.031,605,596,1609,219,3125,1206,6200
0.033,604,504,1605,206,3118,1091,6200
0.035,603,441,1600,198,3114,1011,6200
0.037,603,396,1594,194,3114,953,6200
0.039,601,361,1587,193,3118,913,6200
0.041,598,334,1579,195,3126,886,6200
0.043,594,310,1570,200,3139,867,6200
0.045,589,287,1559,207,3158,855,6200
0.047,583,265,1546,216,3185,846,6200
0.049,576,242,1530,228,3220,835,6200
0.051,569,218,1513,239,3257,819,6200
0.053,561,193,1492,251,3295,796,6200
0.055,553,167,1470,261,3325,769,6200
0.057,545,144,1446,272,3342,747,6200
0.059,538,125,1423,288,3340,733,6200
0.061,531,110,1400,310,3319,728,6200
0.063,524,99,1376,346,3277,722,6200
0.065,518,92,1349,398,3223,706,6200
0.067,512,89,1315,469,3165,673,6200
0.069,507,90,1275,555,3113,632,6200
0.071,502,94,1229,648,3072,594,6200
0.073,496,101,1174,749,3039,559,6200
0.075,490,110,1118,833,3010,532,6200
0.077,484,119,1069,902,2984,517,6200
0.079,476,129,1031,961,2956,514,6200
0.081,467,137,1009,1022,2928,523,6200
0.083,458,143,998,1104,2896,544,6200
0.085,448,145,999,1216,2864,575,6200
0.087,439,144,1005,1367,2837,615,6200
0.089,430,139,1024,1539,2814,664,6200
0.091,421,131,1056,1700,2799,714,6200
0.093,413,121,1106,1822,2790,760,6200
0.095,404,110,1173,1865,2790,794,6200
0.097,397,100,1248,1835,2802,814,6200
0.099,391,92,1319,1778,2825,825,6200
0.101,386,86,1384,1730,2854,836,6200
0.103,382,81,1447,1708,2887,849,6200
0.105,379,79,1509,1733,2917,870,6200
0.107,376,78,1577,1812,2941,905,6200
0.109,373,78,1659,1938,2960,961,6200
0.111,369,78,1766,2100,2975,1048,6200
0.113,365,77,1916,2254,2998,1179,6200
0.115,360,76,2099,2275,3061,1362,6200
0.117,356,75,2218,2047,3230,1444,6200
0.119,353,74,2199,1800,3353,1240,6200
0.121,350,74,2153,1645,3398,1069,6200
0.123,348,76,2123,1526,3425,948,6200
0.125,348,79,2136,1430,3449,870,6200
0.127,348,83,2185,1334,3472,821,6200
0.129,348,89,2248,1217,3491,789,6200
0.131,349,94,2300,1097,3503,768,6200
0.133,350,100,2336,993,3509,760,6200
0.135,350,104,2356,923,3510,765,6200
0.137,350,108,2366,888,3509,785,6200
0.139,350,110,2366,884,3507,820,6200
0.141,349,111,2358,906,3503,865,6200
0.143,348,112,2340,947,3494,918,6200
0.145,348,111,2309,998,3479,964,6200
0.147,348,111,2266,1044,3456,983,6200
0.149,348,110,2213,1067,3430,959,6200
0.151,350,110,2164,1062,3409,898,6200
0.153,352,111,2124,1035,3395,815,6200
0.155,354,112,2099,1000,3386,733,6200
0.157,357,114,2089,969,3379,664,6200
0.159,359,118,2089,948,3372,617,6200
0.161,359,122,2098,941,3364,595,6200
0.163,359,125,2111,949,3353,599,6200
0.165,356,129,2126,972,3338,631,6200
0.167,353,130,2142,1005,3321,693,6200
0.169,349,129,2154,1041,3300,787,6200
0.171,346,128,2165,1067,3279,906,6200
0.173,342,126,2176,1071,3264,1050,6200
0.175,339,124,2190,1032,3271,1191,6200
0.177,337,123,2202,955,3316,1282,6200
0.179,337,122,2210,869,3386,1289,6200
0.181,337,120,2215,798,3451,1224,6200
0.183,339,117,2219,750,3499,1133,6200
0.185,341,112,2221,729,3526,1050,6200
0.187,343,107,2221,728,3538,987,6200
0.189,345,101,2219,745,3539,947,6200
0.191,346,96,2213,772,3534,932,6200
0.193,347,91,2201,804,3521,944,6200
