"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,280,43,2567,297,2973,437,6156
0.027,287,47,2568,287,2977,415,6156
0.029,293,49,2571,280,2981,402,6156
0.031,300,52,2577,277,2984,399,6156
0.033,306,54,2586,276,2988,403,6156
0.035,311,56,2598,277,2992,419,6156
0.037,317,57,2614,277,2996,445,6156
0.039,322,59,2633,275,3000,483,6156
0.041,326,60,2654,267,3008,537,6156
0.043,331,62,2674,253,3018,602,6156
0.045,334,63,2689,236,3034,668,6156
0.047,337,64,2699,219,3052,725,6156
0.049,338,65,2704,205,3071,760,6156
0.051,339,65,2705,195,3091,765,6156
0.053,339,66,2702,187,3109,740,6156
0.055,338,67,2697,181,3125,695,6156
0.057,337,67,2692,176,3138,635,6156
0.059,334,68,2685,172,3147,579,6156
0.061,332,68,2679,170,3151,530,6156
0.063,329,68,2673,169,3152,486,6156
0.065,326,68,2666,170,3151,453,6156
0.067,322,67,2659,172,3148,419,6156
0.069,318,68,2651,177,3146,390,6156
0.071,315,67,2643,180,3142,358,6156
0.073,309,69,2635,190,3138,337,6156
0.075,304,66,2626,197,3133,314,6156
0.077,298,67,2619,218,3128,314,6156
