"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,482,61,1705,197,2978,156,5844
0.027,477,57,1737,184,2974,151,5844
0.029,473,51,1766,168,2970,143,5844
0.031,470,47,1789,153,2965,135,5844
0.033,467,43,1809,139,2961,126,5844
0.035,465,41,1825,130,2959,120,5844
0.037,462,39,1839,122,2957,114,5844
0.039,459,39,1852,118,2956,110,5844
0.041,455,40,1863,115,2956,106,5844
0.043,449,41,1872,113,2957,104,5844
0.045,442,43,1880,113,2958,103,5844
0.047,433,45,1886,113,2959,102,5844
0.049,423,47,1892,114,2960,101,5844
0.051,412,48,1896,115,2961,101,5844
0.053,400,49,1900,117,2963,102,5844
0.055,389,50,1903,120,2964,104,5844
0.057,378,50,1905,124,2965,107,5844
0.059,368,50,1906,132,2966,114,5844
0.061,359,50,1906,141,2967,124,5844
