"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,377,173,2221,420,2712,364,5800
0.027,382,184,2209,375,2732,384,5800
0.029,387,195,2204,342,2753,407,5800
0.031,392,207,2205,320,2773,431,5800
0.033,395,217,2208,305,2789,450,5800
0.035,395,224,2215,296,2803,470,5800
0.037,392,227,2225,289,2814,492,5800
0.039,388,227,2236,280,2825,512,5800
0.041,382,223,2247,269,2836,531,5800
0.043,374,217,2257,255,2856,540,5800
0.045,365,210,2261,241,2875,530,5800
0.047,355,202,2259,232,2885,505,5800
0.049,345,194,2250,230,2886,485,5800
0.051,335,185,2235,235,2891,480,5800
0.053,323,175,2221,246,2917,483,5800
0.055,312,163,2206,261,2961,481,5800
0.057,304,150,2191,283,3009,460,5800
0.059,298,140,2178,315,3048,431,5800
0.061,295,131,2171,358,3076,407,5800
