"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,281,25,1845,221,2856,462,5800
0.027,284,30,1846,224,2844,503,5800
0.029,286,36,1847,234,2825,558,5800
0.031,288,42,1850,249,2795,630,5800
0.033,289,48,1854,266,2752,701,5800
0.035,290,52,1859,284,2697,764,5800
0.037,290,56,1862,298,2637,804,5800
0.039,289,60,1865,304,2583,825,5800
0.041,289,62,1865,297,2541,838,5800
0.043,287,63,1865,281,2514,855,5800
0.045,286,63,1863,259,2498,888,5800
0.047,285,63,1860,237,2488,937,5800
0.049,284,61,1856,218,2480,1003,5800
0.051,282,59,1852,204,2471,1085,5800
0.053,281,56,1846,198,2456,1177,5800
0.055,280,55,1838,198,2435,1269,5800
0.057,280,54,1829,206,2406,1355,5800
0.059,279,55,1819,222,2371,1428,5800
0.061,279,58,1806,248,2329,1479,5800
0.063,278,62,1793,281,2284,1496,5800
0.065,277,67,1780,320,2236,1463,5800
0.067,276,73,1766,359,2200,1384,5800
0.069,275,79,1756,389,2179,1301,5800
0.071,273,85,1753,400,2167,1242,5800
