"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,226,98,678,754,2612,857,5800
0.027,231,106,614,675,2600,829,5800
0.029,236,115,574,606,2588,819,5800
0.031,240,124,548,544,2579,807,5800
0.033,240,127,535,453,2585,778,5800
0.035,243,133,524,411,2592,760,5800
0.037,246,144,513,399,2600,753,5800
0.039,245,142,512,345,2629,707,5800
0.041,248,151,505,343,2645,698,5800
0.043,249,152,505,326,2665,690,5800
0.045,247,144,510,294,2693,688,5800
0.047,249,146,510,297,2690,741,5800
0.049,249,143,515,289,2690,809,5800
0.051,248,133,523,268,2705,882,5800
0.053,252,141,526,294,2654,977,5800
0.055,250,132,535,273,2686,1071,5800
0.057,251,130,544,270,2718,1180,5800
0.059,256,140,551,311,2653,1257,5800
0.061,256,133,566,294,2844,1308,5800
0.063,261,137,580,313,2901,1257,5800
0.065,266,141,595,335,2879,1220,5800
0.067,271,144,615,346,2936,1102,5800
0.069,277,148,631,357,2921,1055,5800
0.071,283,153,645,365,2909,1008,5800
0.073,289,159,653,370,2896,981,5800
0.075,295,169,658,377,2912,942,5800
0.077,301,181,658,388,2933,927,5800
0.079,305,196,646,398,2955,953,5800
0.081,315,221,640,432,3013,959,5800
0.083,331,250,638,493,3072,955,5800
0.085,354,278,632,592,3113,999,5800
0.087,393,252,732,696,3145,954,5800
0.089,412,204,837,629,3160,904,5800
