"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,468,608,1830,356,3529,262,6200
0.027,493,517,1860,410,3536,288,6200
0.029,513,461,1889,473,3545,321,6200
0.031,531,428,1913,538,3557,361,6200
0.033,549,403,1932,608,3573,417,6200
0.035,565,383,1943,681,3593,494,6200
0.037,578,364,1944,766,3623,609,6200
0.039,589,346,1935,885,3379,6468,6200
0.041,596,328,1900,1070,2884,3130,6200
0.043,601,309,1745,1281,2656,1625,6200
0.045,603,292,1561,1202,2630,1027,6200
0.047,604,276,1450,1048,2616,734,6200
0.049,605,262,1380,914,2604,563,6200
0.051,606,253,1333,819,2596,461,6200
0.053,608,247,1294,748,2591,394,6200
0.055,611,244,1260,698,2590,351,6200
0.057,614,242,1229,661,2590,321,6200
0.059,615,241,1199,628,2590,298,6200
0.061,614,240,1170,601,2591,281,6200
0.063,613,238,1141,573,2591,266,6200
0.065,610,238,1111,550,2590,254,6200
0.067,606,240,1082,532,2589,246,6200
0.069,602,245,1054,520,2588,241,6200
0.071,598,251,1029,514,2588,238,6200
0.073,594,261,1005,513,2590,238,6200
0.075,590,272,982,516,2594,240,6200
0.077,585,284,962,517,2599,244,6200
0.079,578,297,945,519,2606,252,6200
0.081,571,311,931,519,2615,264,6200
0.083,562,328,920,522,2626,284,6200
0.085,552,347,910,526,2643,312,6200
