"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,492,169,1090,175,2938,270,6200
0.027,495,174,1095,174,2941,276,6200
0.029,497,180,1100,175,2943,281,6200
0.031,500,186,1104,175,2947,285,6200
0.033,503,193,1109,175,2952,287,6200
0.035,506,200,1113,176,2958,288,6200
0.037,509,207,1116,175,2964,286,6200
0.039,512,213,1119,175,2970,284,6200
0.041,515,218,1121,175,2976,282,6200
0.043,518,223,1123,176,2982,281,6200
0.045,522,227,1125,177,2987,282,6200
0.047,524,231,1126,178,2993,282,6200
0.049,527,234,1127,181,2998,283,6200
0.051,530,236,1128,183,3002,284,6200
0.053,532,238,1129,185,3006,283,6200
0.055,534,239,1129,188,3010,282,6200
0.057,535,240,1129,189,3012,280,6200
0.059,536,240,1129,191,3015,279,6200
0.061,537,240,1129,190,3016,278,6200
0.063,537,240,1129,190,3018,281,6200
0.065,536,238,1128,187,3019,287,6200
0.067,536,236,1128,183,3021,297,6200
0.069,535,233,1127,179,3024,312,6200
0.071,534,229,1126,175,3029,331,6200
0.073,533,226,1124,172,3036,354,6200
0.075,532,221,1123,169,3046,380,6200
0.077,530,217,1121,166,3059,405,6200
0.079,529,211,1120,164,3073,428,6200
0.081,527,205,1118,162,3086,444,6200
0.083,525,198,1115,159,3098,455,6200
0.085,523,192,1113,158,3104,461,6200
0.087,520,184,1110,157,3108,461,6200
0.089,518,178,1107,158,3108,462,6200
0.091,515,173,1104,158,3108,460,6200
0.093,512,169,1101,161,3108,459,6200
0.095,508,166,1099,165,3110,457,6200
0.097,505,164,1096,170,3114,453,6200
0.099,501,162,1094,174,3117,444,6200
0.101,497,159,1093,177,3119,432,6200
0.103,492,156,1092,180,3118,414,6200
0.105,487,152,1092,181,3113,392,6200
0.107,482,147,1092,182,3105,367,6200
0.109,477,143,1092,184,3094,342,6200
0.111,473,139,1092,186,3083,319,6200
0.113,468,135,1092,193,3070,299,6200
0.115,465,133,1091,202,3057,283,6200
0.117,461,133,1089,218,3044,271,6200
0.119,459,134,1086,239,3033,265,6200
0.121,457,139,1081,268,3023,265,6200
0.123,456,148,1075,310,3012,274,6200
0.125,457,163,1067,370,3002,296,6200
0.127,460,184,1061,455,2992,332,6200
0.129,467,210,1059,583,2985,387,6200
0.131,477,237,1068,771,2983,462,6200
0.133,490,258,1112,1085,2995,559,6200
0.135,500,267,1317,1542,3027,665,6200
0.137,502,267,1658,1413,3077,761,6200
0.139,495,264,1778,1111,3137,836,6200
0.141,484,263,1814,909,3199,887,6200
0.143,469,262,1820,765,3256,920,6200
0.145,452,264,1814,665,3304,932,6200
