"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,219,205,544,776,2622,519,6156
0.027,215,214,572,577,2632,475,6156
0.029,211,210,589,449,2641,446,6156
0.031,209,199,600,355,2647,426,6156
0.033,209,187,605,295,2648,415,6156
0.035,209,179,606,257,2641,417,6156
0.037,210,172,606,233,2631,426,6156
0.039,210,172,603,223,2616,442,6156
0.041,212,176,600,224,2597,465,6156
0.043,213,178,596,225,2581,478,6156
0.045,214,183,591,232,2568,490,6156
0.047,216,189,586,239,2558,495,6156
0.049,218,193,580,245,2551,494,6156
0.051,221,199,572,251,2546,488,6156
0.053,224,204,563,255,2540,480,6156
0.055,226,208,553,254,2537,469,6156
0.057,230,216,542,254,2533,465,6156
0.059,234,235,528,264,2529,480,6156
0.061,236,229,521,247,2533,473,6156
0.063,241,236,512,244,2538,494,6156
0.065,249,262,498,260,2540,546,6156
0.067,252,243,499,242,2563,572,6156
0.069,260,251,493,249,2583,635,6156
0.071,271,265,484,267,2600,706,6156
0.073,272,233,494,250,2651,754,6156
0.075,284,241,487,270,2675,831,6156
0.077,295,244,481,291,2693,900,6156
0.079,290,207,498,263,2732,925,6156
0.081,295,203,498,272,2725,968,6156
0.083,302,202,495,289,2691,998,6156
0.085,297,178,507,264,2697,1029,6156
0.087,298,168,511,259,2679,1046,6156
0.089,304,168,510,277,2644,1031,6156
0.091,302,153,518,261,2656,1010,6156
0.093,301,142,524,252,2674,997,6156
0.095,302,134,529,254,2691,948,6156
0.097,305,131,532,270,2707,890,6156
0.099,303,117,540,254,2752,827,6156
0.101,302,108,546,251,2786,758,6156
0.103,304,105,550,273,2796,711,6156
0.105,302,94,554,260,2823,651,6156
0.107,300,85,557,252,2842,610,6156
0.109,300,79,559,253,2852,590,6156
0.111,299,74,560,255,2860,588,6156
0.113,299,69,560,251,2873,593,6156
0.115,301,71,560,281,2873,646,6156
0.117,300,67,558,261,2903,655,6156
0.119,301,66,558,253,2932,692,6156
0.121,305,74,560,295,2928,784,6156
0.123,304,72,561,258,2990,806,6156
0.125,305,75,564,250,3018,849,6156
0.127,310,86,570,282,2994,952,6156
0.129,310,85,576,247,3037,962,6156
0.131,313,88,585,237,3060,991,6156
0.133,320,96,596,246,3047,1031,6156
0.135,325,98,606,239,3084,1008,6156
0.137,333,102,618,241,3107,957,6156
0.139,344,108,632,260,3099,924,6156
0.141,351,106,643,253,3115,813,6156
0.143,360,105,656,254,3115,730,6156
0.145,368,106,667,262,3103,692,6156
0.147,375,107,679,268,3095,656,6156
0.149,381,108,689,271,3099,615,6156
0.151,387,114,697,280,3103,591,6156
0.153,393,124,703,298,3111,568,6156
0.155,400,140,708,322,3118,536,6156
0.157,409,160,710,357,3122,502,6156
0.159,422,185,706,408,3119,474,6156
0.161,437,210,699,465,3116,448,6156
0.163,455,233,684,530,3114,431,6156
0.165,470,253,659,576,3116,422,6156
0.167,484,274,622,598,3120,429,6156
0.169,487,315,594,530,3129,415,6156
0.171,479,377,585,443,3133,413,6156
0.173,455,408,602,396,3135,407,6156
