"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,279,288,548,233,2482,801,5844
0.027,285,263,552,213,2466,860,5844
0.029,292,241,555,196,2464,954,5844
0.031,299,231,555,188,2463,1074,5844
0.033,309,230,552,190,2470,1204,5844
0.035,316,220,552,186,2508,1383,5844
0.037,323,214,550,188,2563,1536,5844
0.039,327,207,549,189,2646,1651,5844
0.041,330,202,548,190,2714,1644,5844
0.043,330,191,548,186,2769,1562,5844
0.045,329,182,549,183,2769,1424,5844
0.047,328,177,548,184,2715,1291,5844
0.049,325,165,551,175,2699,1187,5844
0.051,324,158,554,170,2671,1090,5844
0.053,324,155,557,168,2647,1005,5844
0.055,324,148,561,158,2638,935,5844
0.057,325,146,565,152,2633,883,5844
0.059,332,164,565,170,2597,848,5844
0.061,331,150,571,146,2635,827,5844
0.063,335,152,574,143,2649,817,5844
0.065,344,169,575,159,2639,816,5844
0.067,346,159,581,146,2691,821,5844
0.069,351,161,585,150,2716,834,5844
0.071,357,164,589,157,2733,862,5844
0.073,361,161,595,159,2762,888,5844
0.075,364,159,601,163,2797,920,5844
0.077,368,163,606,174,2821,967,5844
0.079,372,168,610,189,2846,1005,5844
0.081,374,170,615,197,2903,1006,5844
0.083,379,180,617,222,2920,1032,5844
0.085,381,186,620,240,2958,1010,5844
0.087,382,191,625,262,2997,980,5844
0.089,383,194,633,286,3026,963,5844
0.091,383,194,644,310,3050,980,5844
0.093,380,187,664,319,3101,931,5844
0.095,377,180,685,321,3141,897,5844
0.097,373,171,708,314,3171,885,5844
0.099,371,164,732,303,3189,805,5844
0.101,370,159,753,289,3188,766,5844
0.103,370,156,773,277,3169,734,5844
0.105,371,155,791,268,3139,708,5844
0.107,372,156,809,262,3100,680,5844
0.109,374,160,828,261,3056,667,5844
0.111,375,166,848,260,3024,636,5844
