"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,392,105,1953,189,2866,339,6156
0.027,397,113,1962,185,2857,319,6156
0.029,402,122,1969,184,2852,305,6156
0.031,406,132,1974,187,2849,295,6156
0.033,409,143,1978,191,2845,290,6156
0.035,413,155,1982,197,2842,287,6156
0.037,417,167,1984,203,2837,286,6156
0.039,422,178,1985,208,2833,287,6156
0.041,426,189,1984,213,2828,287,6156
0.043,430,197,1982,215,2824,286,6156
0.045,433,204,1980,215,2820,285,6156
0.047,436,208,1976,212,2815,283,6156
0.049,440,212,1973,208,2810,280,6156
0.051,443,214,1969,203,2803,277,6156
0.053,447,215,1966,199,2796,273,6156
0.055,450,216,1963,196,2787,268,6156
0.057,454,216,1961,195,2776,263,6156
0.059,457,216,1959,196,2764,258,6156
0.061,460,215,1957,198,2751,252,6156
0.063,463,213,1955,201,2736,246,6156
0.065,465,212,1952,204,2722,241,6156
0.067,466,210,1950,207,2708,236,6156
0.069,466,209,1947,210,2696,232,6156
0.071,465,208,1945,213,2685,231,6156
0.073,462,208,1945,216,2678,230,6156
0.075,458,208,1945,220,2674,232,6156
0.077,452,208,1945,223,2672,236,6156
0.079,446,207,1946,225,2672,241,6156
0.081,439,204,1946,226,2674,247,6156
0.083,431,200,1945,225,2677,253,6156
0.085,424,194,1943,223,2680,258,6156
0.087,417,187,1939,219,2681,263,6156
0.089,410,180,1935,214,2680,268,6156
0.091,404,172,1929,210,2678,273,6156
0.093,398,164,1923,207,2673,279,6156
0.095,392,155,1917,204,2667,285,6156
0.097,385,146,1910,202,2661,292,6156
0.099,379,135,1902,200,2657,299,6156
