"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,1064,422,1976,433,2775,404,6200
0.027,1085,376,1962,443,2780,426,6200
0.029,1099,344,1944,445,2785,443,6200
0.031,1107,326,1926,441,2789,455,6200
0.033,1113,319,1910,436,2795,463,6200
0.035,1116,320,1896,431,2800,466,6200
0.037,1118,330,1886,429,2807,463,6200
0.039,1120,347,1878,430,2813,455,6200
0.041,1120,370,1871,435,2818,444,6200
0.043,1118,401,1864,445,2819,432,6200
0.045,1111,440,1854,463,2816,423,6200
0.047,1095,487,1838,489,2808,416,6200
0.049,1066,534,1815,521,2795,410,6200
0.051,1026,569,1788,551,2779,400,6200
0.053,979,578,1761,574,2765,380,6200
0.055,938,560,1742,588,2757,354,6200
0.057,907,528,1732,589,2756,326,6200
0.059,885,492,1730,571,2759,301,6200
0.061,870,461,1733,533,2766,282,6200
0.063,859,435,1737,481,2773,268,6200
0.065,854,415,1741,429,2780,261,6200
0.067,853,405,1742,389,2787,262,6200
0.069,855,401,1741,363,2793,272,6200
0.071,857,400,1738,350,2797,288,6200
0.073,858,401,1732,351,2801,311,6200
0.075,857,402,1722,364,2802,337,6200
0.077,854,403,1706,389,2800,366,6200
0.079,847,405,1683,425,2791,393,6200
0.081,839,410,1652,469,2777,415,6200
0.083,830,418,1612,517,2756,429,6200
0.085,822,432,1566,564,2733,433,6200
0.087,815,452,1520,604,2709,430,6200
0.089,811,478,1481,635,2686,425,6200
0.091,807,505,1451,651,2665,415,6200
0.093,803,534,1429,656,2647,401,6200
0.095,800,561,1413,652,2634,383,6200
0.097,798,583,1402,644,2626,361,6200
0.099,801,598,1394,641,2624,340,6200
0.101,810,604,1390,649,2627,320,6200
0.103,826,598,1388,671,2633,301,6200
0.105,847,573,1390,706,2640,283,6200
0.107,868,526,1401,742,2647,265,6200
0.109,883,464,1420,765,2653,247,6200
0.111,891,402,1442,764,2658,230,6200
0.113,895,343,1464,742,2662,213,6200
0.115,897,294,1483,708,2665,197,6200
