"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,539,156,2336,302,2765,399,6200
0.027,549,140,2326,285,2762,391,6200
0.029,559,125,2317,268,2762,381,6200
0.031,568,114,2309,254,2764,372,6200
0.033,576,104,2299,240,2768,364,6200
0.035,583,95,2290,227,2772,356,6200
0.037,589,89,2280,214,2777,350,6200
0.039,594,84,2270,202,2781,344,6200
0.041,598,80,2261,190,2785,340,6200
0.043,601,78,2253,179,2788,338,6200
0.045,602,77,2247,166,2789,337,6200
0.047,602,78,2242,155,2789,338,6200
0.049,600,81,2239,144,2787,339,6200
0.051,596,85,2238,134,2785,340,6200
0.053,590,91,2239,124,2784,338,6200
0.055,581,100,2239,115,2784,334,6200
0.057,568,110,2240,107,2786,327,6200
0.059,553,121,2241,99,2791,317,6200
0.061,536,131,2241,92,2797,306,6200
0.063,518,140,2240,87,2802,293,6200
0.065,501,147,2238,84,2805,280,6200
0.067,486,152,2235,81,2807,267,6200
0.069,473,156,2230,81,2807,253,6200
0.071,463,159,2224,81,2806,241,6200
0.073,455,162,2217,83,2804,228,6200
0.075,447,166,2208,85,2802,216,6200
0.077,438,171,2197,88,2800,205,6200
