"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,308,210,781,568,3153,1304,6156
0.027,320,217,794,593,3101,1194,6156
0.029,334,221,819,618,3086,1120,6156
0.031,347,221,851,626,3088,1060,6156
0.033,357,216,876,621,3104,1025,6156
0.035,364,210,890,617,3129,1009,6156
0.037,370,201,912,593,3175,983,6156
0.039,374,193,926,573,3215,956,6156
0.041,376,186,938,553,3246,926,6156
0.043,378,179,948,526,3260,893,6156
0.045,379,174,955,503,3251,864,6156
0.047,379,169,956,486,3221,838,6156
0.049,379,165,956,473,3177,813,6156
0.051,379,162,951,467,3123,782,6156
0.053,380,159,944,466,3071,749,6156
0.055,380,158,936,471,3032,722,6156
0.057,381,157,923,485,3007,708,6156
0.059,380,158,905,512,2999,715,6156
0.061,378,161,879,553,3009,742,6156
0.063,377,164,847,591,3035,780,6156
0.065,372,172,779,666,3061,854,6156
0.067,372,175,736,663,3106,886,6156
0.069,370,180,675,649,3150,936,6156
0.071,367,188,610,599,3165,1035,6156
0.073,365,193,585,552,3218,1047,6156
0.075,364,201,560,509,3250,1089,6156
0.077,362,209,541,475,3262,1143,6156
0.079,359,218,525,442,3110,5179,6156
0.081,357,224,518,422,3253,1256,6156
0.083,354,230,510,404,3204,1320,6156
0.085,358,239,495,410,3087,1388,6156
0.087,354,243,491,390,3011,1270,6156
0.089,355,251,481,384,2946,1140,6156
0.091,367,262,456,398,2893,1027,6156
0.093,377,270,435,399,2861,920,6156
0.095,394,259,406,426,2840,826,6156
0.097,380,504,404,224,2822,762,6156
0.099,362,549,406,206,2812,700,6156
0.101,344,608,407,190,2803,656,6156
0.103,281,822,406,161,2787,681,6156
0.105,318,712,404,173,2791,597,6156
0.107,319,743,400,172,2790,576,6156
0.109,324,789,393,171,2790,575,6156
0.111,334,840,384,170,2796,583,6156
0.113,371,175,375,795,2810,563,6156
0.115,356,172,399,815,2819,576,6156
0.117,342,165,409,878,2823,610,6156
