"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,597,171,1221,836,2835,549,6200
0.027,600,161,1217,739,2822,547,6200
0.029,603,153,1227,676,2807,562,6200
0.031,606,147,1244,633,2792,584,6200
0.033,610,143,1270,605,2776,614,6200
0.035,612,141,1300,583,2764,641,6200
0.037,615,142,1333,569,2762,668,6200
0.039,616,146,1368,560,2768,688,6200
0.041,618,153,1403,558,2786,703,6200
0.043,621,163,1442,567,2816,716,6200
0.045,624,177,1487,586,2862,719,6200
0.047,629,194,1538,614,2923,688,6200
0.049,635,214,1598,643,2974,592,6200
0.051,641,233,1662,657,2992,495,6200
0.053,646,253,1730,648,2996,423,6200
0.055,650,271,1790,615,2996,378,6200
0.057,652,290,1839,570,2995,353,6200
0.059,652,306,1878,523,2993,348,6200
0.061,651,318,1907,488,2991,365,6200
0.063,648,327,1930,463,2985,408,6200
0.065,643,329,1944,448,2967,477,6200
0.067,636,324,1951,435,2928,555,6200
0.069,628,317,1954,414,2871,589,6200
0.071,619,309,1957,385,2827,557,6200
0.073,608,302,1962,348,2806,495,6200
0.075,595,294,1969,312,2802,430,6200
0.077,581,286,1977,279,2804,369,6200
0.079,567,278,1984,253,2809,316,6200
0.081,554,270,1990,235,2813,272,6200
0.083,542,263,1996,223,2816,235,6200
0.085,531,258,2001,219,2817,206,6200
0.087,521,256,2005,221,2818,183,6200
0.089,511,256,2008,228,2818,163,6200
