"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,448,934,1661,242,2771,1625,6200
0.027,483,788,1655,224,2673,1120,6200
0.029,506,683,1650,208,2605,843,6200
0.031,523,611,1648,197,2563,683,6200
0.033,537,557,1649,189,2535,577,6200
0.035,549,517,1652,183,2517,509,6200
0.037,559,485,1657,178,2506,464,6200
0.039,565,460,1664,173,2500,434,6200
0.041,569,497,1679,185,2534,500,6200
0.043,568,563,1698,201,2593,635,6200
0.045,558,662,1719,217,2697,880,6200
0.047,536,771,1738,227,2838,1316,6200
0.049,501,846,1750,224,2862,1730,6200
0.051,462,870,1755,215,2864,1750,6200
0.053,423,865,1758,201,2901,1567,6200
0.055,386,858,1762,188,2944,1339,6200
0.057,348,863,1767,176,2980,1147,6200
0.059,306,882,1774,168,3003,1010,6200
0.061,261,908,1781,161,3016,924,6200
0.063,212,932,1788,156,3023,871,6200
0.065,168,945,1796,151,3025,848,6200
0.067,140,940,1803,146,3024,848,6200
0.069,135,920,1810,142,3019,871,6200
0.071,148,887,1815,139,3013,913,6200
0.073,169,846,1821,136,3007,979,6200
0.075,193,796,1825,135,3002,1055,6200
0.077,217,737,1828,135,2998,1117,6200
0.079,240,667,1829,134,2998,1129,6200
0.081,259,593,1829,134,3007,1061,6200
0.083,274,513,1828,133,3010,895,6200
0.085,284,434,1825,132,2978,709,6200
0.087,290,358,1822,131,2938,581,6200
