"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,413,150,2339,342,3710,485,5844
0.027,419,146,2341,315,3729,457,5844
0.029,424,143,2340,293,3742,433,5844
0.031,427,141,2337,277,3752,414,5844
0.033,428,138,2332,266,3760,395,5844
0.035,429,137,2326,259,3767,377,5844
0.037,429,136,2319,255,3772,359,5844
0.039,429,135,2311,254,3776,343,5844
0.041,429,135,2304,254,3780,330,5844
0.043,428,136,2298,255,3784,320,5844
0.045,428,137,2294,254,3789,314,5844
0.047,428,139,2294,251,3796,310,5844
0.049,428,142,2299,247,3804,308,5844
0.051,428,143,2306,242,3812,306,5844
0.053,427,145,2316,237,3818,303,5844
0.055,427,147,2326,234,3820,299,5844
0.057,427,147,2335,234,3819,293,5844
0.059,427,148,2343,240,3813,286,5844
0.061,426,149,2350,253,3804,277,5844
0.063,425,150,2355,273,3794,268,5844
0.065,423,153,2359,304,3787,261,5844
0.067,419,160,2361,345,3782,258,5844
