"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,472,18,2582,274,2947,305,5844
0.027,475,18,2570,280,2927,292,5844
0.029,477,19,2555,291,2906,279,5844
0.031,479,20,2538,304,2886,268,5844
0.033,481,21,2517,321,2866,256,5844
0.035,483,23,2494,340,2848,244,5844
0.037,484,24,2466,357,2834,233,5844
0.039,485,27,2434,374,2820,223,5844
0.041,486,29,2401,384,2811,215,5844
0.043,486,31,2366,391,2804,208,5844
0.045,486,34,2327,395,2799,204,5844
0.047,486,37,2287,393,2798,202,5844
0.049,485,40,2246,388,2800,202,5844
0.051,485,43,2207,382,2805,203,5844
0.053,484,45,2170,375,2813,206,5844
0.055,484,48,2134,369,2822,209,5844
0.057,483,51,2103,367,2831,212,5844
0.059,483,54,2076,367,2838,213,5844
0.061,482,57,2052,369,2844,213,5844
0.063,481,60,2032,372,2848,212,5844
0.065,480,63,2014,371,2852,211,5844
0.067,477,66,1999,366,2855,208,5844
0.069,475,69,1985,358,2859,206,5844
0.071,471,73,1971,345,2863,203,5844
0.073,467,77,1959,332,2866,203,5844
