"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,244,102,2354,1339,3269,254,6200
0.027,250,89,2344,1474,3242,325,6200
0.029,256,81,2340,1667,3198,414,6200
0.031,262,76,2341,1922,3136,491,6200
0.033,269,73,2322,2228,3066,527,6200
0.035,275,69,2275,2510,3016,524,6200
0.037,281,66,2210,2674,2990,512,6200
0.039,286,63,2148,2723,2982,501,6200
0.041,291,59,2105,2719,2983,494,6200
0.043,296,56,2078,2712,2987,489,6200
0.045,300,53,2070,2735,2991,487,6200
0.047,303,50,2081,2812,2991,488,6200
0.049,306,49,2107,2963,2985,491,6200
0.051,308,48,2142,3191,2974,494,6200
0.053,309,48,2181,3533,2959,494,6200
0.055,310,48,2216,3986,2945,490,6200
0.057,310,50,2238,4489,2934,484,6200
0.059,310,52,2267,4928,2928,478,6200
0.061,309,55,2323,4889,2930,478,6200
0.063,307,59,2394,4288,2939,486,6200
0.065,305,64,2389,3393,2958,504,6200
0.067,303,72,2313,2606,2985,522,6200
0.069,300,83,2222,2032,3015,529,6200
0.071,297,100,2144,1657,3037,530,6200
0.073,294,129,2076,1405,3046,540,6200
