"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,234,224,889,477,2472,861,5800
0.027,240,213,878,453,2446,865,5800
0.029,246,203,871,429,2414,854,5800
0.031,252,193,868,407,2380,830,5800
0.033,258,180,866,384,2353,805,5800
0.035,264,166,867,366,2332,789,5800
0.037,269,152,869,353,2323,786,5800
0.039,274,137,873,343,2323,798,5800
0.041,277,122,877,335,2335,827,5800
0.043,280,107,880,328,2357,859,5800
0.045,281,93,882,321,2388,887,5800
0.047,282,80,881,313,2423,894,5800
0.049,282,69,877,306,2457,869,5800
0.051,282,59,869,299,2484,810,5800
0.053,282,51,857,293,2499,731,5800
0.055,281,45,842,288,2503,644,5800
0.057,280,41,823,283,2501,561,5800
0.059,278,37,804,278,2495,492,5800
0.061,277,35,786,272,2487,438,5800
0.063,275,32,771,262,2481,401,5800
0.065,274,31,760,257,2474,383,5800
0.067,272,31,756,263,2464,384,5800
0.069,271,30,752,265,2458,391,5800
0.071,271,30,749,269,2452,402,5800
0.073,270,31,749,288,2443,428,5800
0.075,270,32,751,317,2435,460,5800
0.077,270,34,756,368,2425,509,5800
0.079,270,36,759,421,2419,566,5800
0.081,270,37,764,500,2412,643,5800
0.083,270,38,772,604,2405,738,5800
0.085,270,37,781,735,2397,848,5800
