"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,318,178,886,1020,1999,179,5800
0.027,323,214,878,988,1991,176,5800
0.029,327,249,867,988,1982,177,5800
0.031,332,284,854,1028,1972,184,5800
0.033,337,312,840,1107,1962,196,5800
0.035,342,333,825,1242,1951,214,5800
0.037,347,341,812,1444,1940,237,5800
0.039,349,336,807,1743,1930,266,5800
0.041,347,320,825,2223,1918,301,5800
0.043,342,297,987,3252,1908,339,5800
0.045,336,272,1727,2632,1897,381,5800
0.047,329,249,1736,2097,1888,425,5800
0.049,322,228,1681,1798,1883,466,5800
0.051,317,212,1604,1575,1881,499,5800
0.053,313,202,1532,1412,1880,514,5800
0.055,310,199,1475,1298,1876,518,5800
0.057,308,201,1431,1223,1869,517,5800
0.059,307,208,1397,1171,1861,517,5800
0.061,306,220,1368,1123,1854,523,5800
0.063,305,233,1341,1069,1852,533,5800
0.065,304,246,1314,996,1856,544,5800
0.067,302,255,1284,905,1864,549,5800
0.069,300,260,1255,809,1872,549,5800
0.071,298,261,1228,716,1880,544,5800
0.073,296,257,1208,641,1884,542,5800
0.075,294,252,1192,583,1885,551,5800
0.077,292,248,1181,540,1886,572,5800
0.079,291,244,1172,508,1888,611,5800
0.081,290,239,1165,484,1893,666,5800
0.083,289,233,1160,464,1904,739,5800
0.085,288,222,1154,446,1915,816,5800
0.087,286,209,1151,430,1933,904,5800
0.089,284,191,1149,416,1954,995,5800
0.091,281,169,1149,405,1975,1090,5800
0.093,278,145,1152,400,1985,1173,5800
