"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,374,288,1268,267,2873,1027,5978
0.027,386,275,1274,259,2782,1095,5978
0.029,395,264,1281,258,2720,1159,5978
0.031,401,255,1289,261,2697,1234,5978
0.033,407,248,1297,267,2702,1322,5978
0.035,414,243,1307,274,2721,1422,5978
0.037,421,239,1317,281,2744,1508,5978
0.039,429,235,1329,290,2767,1597,5978
0.041,438,233,1344,300,2785,1683,5978
0.043,449,229,1363,311,2797,1767,5978
0.045,460,225,1388,321,2804,1866,5978
0.047,474,217,1420,326,2801,1948,5978
0.049,488,205,1457,325,2782,1959,5978
0.051,501,189,1496,316,2738,1832,5978
0.053,512,170,1533,304,2687,1616,5978
0.055,519,153,1568,296,2640,1381,5978
0.057,522,141,1604,297,2608,1198,5978
0.059,521,132,1641,309,2588,1088,5978
0.061,516,124,1680,332,2578,1061,5978
0.063,508,114,1722,363,2567,1095,5978
0.065,500,103,1765,397,2550,1175,5978
0.067,492,92,1805,425,2523,1278,5978
0.069,485,83,1841,441,2490,1382,5978
0.071,478,77,1872,445,2459,1472,5978
0.073,472,73,1898,439,2439,1550,5978
0.075,466,71,1923,429,2434,1620,5978
0.077,462,72,1948,421,2441,1686,5978
