"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,286,107,736,525,2492,544,5844
0.027,284,99,710,438,2507,593,5844
0.029,283,94,687,383,2533,684,5844
0.031,284,93,671,362,2582,818,5844
0.033,286,97,660,365,2666,991,5844
0.035,288,102,654,383,2795,1120,5844
0.037,291,110,652,418,2921,1120,5844
0.039,294,116,649,448,3009,1084,5844
0.041,297,122,647,485,3063,1031,5844
0.043,299,127,641,519,3086,1001,5844
0.045,300,131,630,546,3100,969,5844
0.047,301,135,616,573,3111,961,5844
0.049,302,138,594,588,3133,1003,5844
0.051,303,139,580,609,3183,978,5844
0.053,305,140,567,626,3245,941,5844
0.055,308,140,560,655,3294,835,5844
0.057,310,138,559,694,3305,745,5844
0.059,312,135,557,724,3305,735,5844
0.061,317,129,598,836,3260,652,5844
0.063,320,124,625,911,3220,662,5844
0.065,324,116,752,956,3166,580,5844
0.067,328,108,824,918,3120,530,5844
0.069,331,101,874,847,3080,467,5844
0.071,335,92,913,779,3050,405,5844
0.073,337,84,940,741,3028,363,5844
0.075,340,76,963,705,3012,328,5844
0.077,341,70,989,699,3000,312,5844
0.079,342,63,1012,668,2996,293,5844
0.081,342,59,1038,661,2993,291,5844
0.083,341,55,1060,650,2995,288,5844
0.085,340,54,1080,650,2997,293,5844
0.087,339,54,1096,664,3000,302,5844
0.089,336,55,1113,710,3000,322,5844
0.091,335,55,1107,693,3004,304,5844
0.093,332,58,1108,731,3001,309,5844
0.095,329,62,1112,793,2994,319,5844
0.097,326,68,1127,897,2984,344,5844
0.099,323,75,1130,984,2973,346,5844
0.101,319,81,1116,1047,2964,327,5844
0.103,315,90,1185,1265,2949,380,5844
0.105,312,97,1136,1361,2938,343,5844
