"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,435,274,1246,588,2979,887,6200
0.027,435,235,1217,570,2943,833,6200
0.029,435,212,1188,553,2911,778,6200
0.031,437,199,1164,539,2890,732,6200
0.033,440,195,1144,533,2879,704,6200
0.035,445,200,1129,537,2879,697,6200
0.037,450,210,1120,546,2888,707,6200
0.039,457,226,1114,554,2904,721,6200
0.041,465,243,1113,558,2921,731,6200
0.043,473,262,1114,552,2935,733,6200
0.045,481,279,1118,536,2945,735,6200
0.047,489,295,1125,516,2955,742,6200
0.049,496,309,1133,496,2967,759,6200
0.051,502,323,1142,479,2987,786,6200
0.053,507,337,1151,466,3022,822,6200
0.055,509,351,1161,452,3070,847,6200
0.057,508,365,1171,440,3126,853,6200
0.059,505,376,1181,426,3177,826,6200
0.061,498,385,1191,411,3209,774,6200
0.063,489,392,1201,398,3222,711,6200
0.065,480,400,1213,391,3218,648,6200
0.067,472,412,1228,394,3207,595,6200
0.069,464,429,1247,406,3196,553,6200
0.071,458,449,1270,429,3189,526,6200
0.073,452,471,1301,460,3184,513,6200
0.075,445,491,1338,496,3182,513,6200
0.077,437,503,1384,528,3181,526,6200
0.079,426,503,1436,546,3179,555,6200
0.081,412,490,1487,545,3174,604,6200
0.083,396,460,1534,525,3162,689,6200
0.085,379,416,1572,491,3133,833,6200
0.087,362,362,1597,453,3040,1049,6200
0.089,346,303,1613,417,2862,1118,6200
