"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,315,186,760,305,3113,1352,6111
0.027,320,183,762,297,3122,1064,6111
0.029,324,178,763,289,3098,930,6111
0.031,325,170,762,279,3069,857,6111
0.033,325,160,760,266,3042,807,6111
0.035,323,149,755,253,3014,783,6111
0.037,320,136,750,240,2987,771,6111
0.039,316,123,744,230,2962,773,6111
0.041,311,109,738,221,2940,779,6111
0.043,307,96,732,215,2921,786,6111
0.045,303,83,726,215,2902,790,6111
0.047,299,72,720,220,2878,782,6111
0.049,296,62,714,224,2863,758,6111
0.051,292,53,707,235,2846,722,6111
0.053,289,46,701,247,2838,682,6111
0.055,288,44,704,305,2805,688,6111
0.057,284,35,692,289,2821,624,6111
0.059,282,31,692,322,2814,614,6111
0.061,279,28,694,360,2809,615,6111
0.063,277,25,699,412,2801,632,6111
0.065,276,22,708,487,2787,673,6111
0.067,275,20,717,579,2771,734,6111
