"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,235,154,1849,576,2865,422,5978
0.027,242,194,1840,561,2881,382,5978
0.029,249,233,1830,552,2890,348,5978
0.031,255,269,1820,551,2895,322,5978
0.033,259,300,1808,557,2897,301,5978
0.035,262,326,1795,569,2898,285,5978
0.037,263,345,1779,585,2898,273,5978
0.039,264,359,1760,603,2897,262,5978
0.041,263,364,1737,620,2897,253,5978
0.043,262,362,1711,635,2897,245,5978
0.045,261,353,1683,644,2897,239,5978
0.047,260,339,1656,645,2898,234,5978
0.049,259,324,1630,636,2899,230,5978
0.051,259,310,1610,618,2900,226,5978
0.053,260,297,1594,593,2901,221,5978
0.055,261,287,1585,562,2902,215,5978
0.057,262,278,1578,533,2906,208,5978
0.059,263,266,1572,511,2912,203,5978
0.061,262,248,1566,503,2922,204,5978
0.063,259,222,1555,514,2936,217,5978
0.065,252,190,1539,551,2952,246,5978
0.067,245,156,1511,616,2967,301,5978
0.069,239,124,1460,691,2978,394,5978
0.071,233,99,1396,718,2969,526,5978
0.073,229,81,1353,676,2928,666,5978
0.075,226,68,1345,613,2868,737,5978
