"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,466,288,2157,117,3618,311,5844
0.027,483,268,2155,125,3624,297,5844
0.029,495,262,2157,132,3626,284,5844
0.031,501,266,2163,138,3625,276,5844
0.033,503,276,2172,143,3623,271,5844
0.035,499,287,2181,148,3621,269,5844
0.037,491,292,2189,152,3618,268,5844
0.039,481,287,2198,155,3616,267,5844
0.041,474,273,2205,158,3614,265,5844
0.043,472,254,2210,158,3611,262,5844
0.045,474,233,2214,158,3608,260,5844
0.047,479,212,2215,155,3604,260,5844
0.049,485,189,2214,152,3599,262,5844
0.051,491,167,2210,149,3591,266,5844
0.053,495,144,2204,145,3581,273,5844
0.055,498,122,2196,141,3566,281,5844
0.057,497,105,2187,137,3550,289,5844
0.059,495,92,2178,132,3530,296,5844
0.061,492,82,2170,126,3509,303,5844
0.063,487,77,2165,121,3490,310,5844
0.065,482,73,2162,116,3475,322,5844
0.067,476,73,2161,114,3467,339,5844
