"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,827,278,1868,291,2713,345,5800
0.027,829,248,1869,274,2706,330,5800
0.029,832,224,1869,261,2701,325,5800
0.031,836,203,1872,252,2699,326,5800
0.033,840,185,1877,247,2700,331,5800
0.035,844,170,1885,243,2702,338,5800
0.037,847,156,1896,241,2706,346,5800
0.039,850,144,1910,239,2711,353,5800
0.041,852,133,1929,236,2718,358,5800
0.043,853,124,1950,232,2725,359,5800
0.045,853,116,1973,226,2734,353,5800
0.047,851,111,1996,220,2744,340,5800
0.049,847,106,2021,212,2754,321,5800
0.051,842,102,2047,205,2766,299,5800
0.053,837,99,2072,197,2778,278,5800
0.055,831,95,2097,190,2789,258,5800
0.057,824,90,2122,182,2800,242,5800
0.059,818,86,2144,175,2811,229,5800
0.061,811,81,2165,169,2821,219,5800
0.063,805,77,2183,165,2829,213,5800
0.065,798,74,2199,164,2836,209,5800
0.067,790,72,2214,166,2842,208,5800
0.069,781,71,2230,172,2846,208,5800
0.071,769,71,2247,182,2849,209,5800
0.073,755,72,2266,194,2852,210,5800
0.075,739,72,2287,207,2856,210,5800
0.077,721,70,2312,218,2860,209,5800
0.079,703,68,2338,226,2866,209,5800
