"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,646,216,1429,874,3461,2811,6067
0.027,652,204,1400,846,3461,2532,6067
0.029,659,192,1372,816,3458,2257,6067
0.031,665,181,1345,781,3459,2005,6067
0.033,670,171,1317,737,3457,1739,6067
0.035,675,163,1290,688,3458,1492,6067
0.037,679,156,1262,632,3460,1250,6067
0.039,683,152,1239,578,3462,1032,6067
0.041,687,152,1221,529,3462,845,6067
0.043,692,155,1209,489,3457,695,6067
0.045,699,163,1203,460,3449,583,6067
0.047,706,174,1205,443,3441,508,6067
0.049,717,189,1211,436,3432,460,6067
0.051,730,206,1221,440,3424,431,6067
0.053,746,225,1233,452,3419,409,6067
0.055,763,243,1245,470,3416,394,6067
0.057,779,261,1255,495,3416,382,6067
0.059,795,277,1263,526,3418,373,6067
0.061,806,293,1265,559,3423,370,6067
0.063,814,300,1267,582,3424,362,6067
0.065,818,305,1264,598,3425,360,6067
