"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,617,427,1807,333,2509,615,6200
0.027,625,379,1794,310,2501,537,6200
0.029,634,346,1788,289,2499,490,6200
0.031,643,324,1786,274,2499,464,6200
0.033,653,307,1787,263,2500,448,6200
0.035,662,294,1788,257,2503,441,6200
0.037,670,285,1790,254,2506,440,6200
0.039,677,277,1792,256,2508,445,6200
0.041,683,269,1793,259,2511,453,6200
0.043,689,262,1793,265,2514,465,6200
0.045,692,255,1793,272,2518,483,6200
0.047,695,249,1792,279,2523,506,6200
0.049,695,244,1790,287,2529,532,6200
0.051,694,242,1788,295,2536,557,6200
0.053,689,242,1785,304,2544,580,6200
0.055,681,244,1781,315,2554,596,6200
0.057,670,248,1777,327,2564,605,6200
0.059,655,255,1772,341,2576,607,6200
0.061,637,261,1767,356,2587,607,6200
0.063,616,265,1763,371,2599,607,6200
0.065,592,266,1760,387,2612,614,6200
0.067,566,261,1760,404,2628,635,6200
0.069,542,252,1763,422,2648,676,6200
0.071,520,237,1769,441,2676,731,6200
