"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,338,188,857,327,3166,219,5800
0.027,324,175,854,317,3162,206,5800
0.029,312,162,855,312,3159,202,5800
0.031,301,146,860,303,3159,199,5800
0.033,293,132,870,296,3161,204,5800
0.035,286,120,885,289,3167,215,5800
0.037,281,111,904,281,3175,233,5800
0.039,278,104,923,268,3189,251,5800
0.041,276,99,943,258,3206,272,5800
0.043,276,98,961,251,3221,284,5800
0.045,276,97,977,246,3229,278,5800
0.047,277,97,991,245,3225,265,5800
0.049,279,97,1005,241,3215,234,5800
0.051,280,97,1019,240,3200,206,5800
0.053,281,96,1032,239,3189,184,5800
0.055,282,95,1045,238,3181,166,5800
0.057,283,94,1057,237,3176,154,5800
0.059,285,94,1068,236,3173,147,5800
0.061,286,93,1079,234,3171,146,5800
0.063,288,94,1090,232,3171,150,5800
0.065,290,94,1100,229,3171,160,5800
0.067,292,95,1109,227,3172,175,5800
0.069,294,96,1118,228,3173,199,5800
0.071,297,96,1126,228,3176,226,5800
0.073,299,98,1134,233,3178,258,5800
0.075,301,100,1143,244,3177,293,5800
0.077,303,103,1153,258,3175,322,5800
0.079,306,107,1167,278,3169,349,5800
0.081,309,111,1189,304,3160,370,5800
0.083,314,117,1219,326,3151,383,5800
0.085,320,123,1259,340,3141,392,5800
0.087,327,127,1307,339,3130,401,5800
0.089,335,127,1355,316,3121,401,5800
0.091,342,123,1402,284,3108,408,5800
0.093,347,118,1441,251,3093,417,5800
0.095,350,112,1476,221,3076,431,5800
0.097,351,108,1507,198,3055,450,5800
