"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,527,135,1729,223,2778,158,5800
0.027,529,141,1697,247,2788,174,5800
0.029,531,148,1661,273,2801,192,5800
0.031,531,156,1617,297,2819,209,5800
0.033,531,162,1573,313,2837,220,5800
0.035,530,166,1527,320,2855,227,5800
0.037,529,167,1482,318,2873,229,5800
0.039,528,166,1438,310,2890,228,5800
0.041,526,163,1396,299,2907,224,5800
0.043,525,159,1359,287,2921,219,5800
0.045,522,154,1325,278,2934,210,5800
0.047,520,149,1293,270,2943,198,5800
0.049,516,144,1266,268,2950,186,5800
0.051,513,139,1241,271,2955,173,5800
0.053,508,136,1220,282,2956,164,5800
0.055,502,134,1200,305,2954,159,5800
0.057,496,133,1179,333,2951,155,5800
0.059,488,134,1156,378,2947,157,5800
0.061,478,139,1125,443,2944,165,5800
0.063,467,146,1082,522,2940,177,5800
0.065,454,158,1014,617,2938,198,5800
0.067,438,173,911,673,2937,216,5800
0.069,416,188,781,617,2936,243,5800
0.071,388,190,711,450,2934,277,5800
0.073,367,176,697,337,2935,299,5800
0.075,353,162,696,270,2936,327,5800
0.077,341,150,700,226,2937,347,5800
0.079,331,142,707,194,2938,366,5800
0.081,321,136,716,170,2937,385,5800
0.083,311,131,725,151,2939,392,5800
0.085,300,126,734,134,2939,398,5800
0.087,289,120,743,120,2939,403,5800
