"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,462,110,2161,918,2858,602,5933
0.027,472,115,2218,908,2890,637,5933
0.029,480,123,2289,876,2929,687,5933
0.031,488,137,2360,800,2977,748,5933
0.033,496,157,2419,686,3044,787,5933
0.035,218,962,506,187,2461,582,5933
0.037,324,692,523,224,2489,498,5933
0.039,341,500,553,250,2510,429,5933
0.041,332,398,582,242,2525,381,5933
0.043,324,347,598,224,2534,353,5933
0.045,319,323,605,212,2540,344,5933
0.047,316,311,607,205,2543,351,5933
0.049,315,310,607,205,2543,374,5933
0.051,314,314,605,211,2542,410,5933
0.053,314,321,601,220,2542,449,5933
0.055,314,327,597,231,2543,481,5933
0.057,314,329,593,244,2546,496,5933
0.059,314,328,590,258,2551,484,5933
0.061,311,321,587,270,2553,448,5933
0.063,308,312,585,284,2554,408,5933
0.065,302,297,584,295,2552,366,5933
0.067,296,282,583,305,2548,335,5933
0.069,290,266,582,321,2544,315,5933
0.071,283,246,583,331,2538,299,5933
