"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,489,680,1674,455,2441,3394,6200
0.027,495,621,1616,484,2472,2597,6200
0.029,500,575,1559,481,2511,2087,6200
0.031,505,538,1512,459,2542,1758,6200
0.033,510,505,1474,428,2565,1514,6200
0.035,515,478,1443,399,2580,1340,6200
0.037,520,454,1419,373,2592,1213,6200
0.039,523,434,1398,352,2605,1120,6200
0.041,525,417,1380,336,2619,1049,6200
0.043,525,400,1363,322,2633,987,6200
0.045,523,383,1347,310,2647,929,6200
0.047,518,365,1332,298,2660,874,6200
0.049,513,347,1318,288,2672,818,6200
0.051,506,329,1305,279,2681,766,6200
0.053,498,310,1294,271,2688,714,6200
0.055,490,291,1284,265,2694,664,6200
0.057,481,273,1276,261,2696,620,6200
0.059,471,258,1269,258,2697,582,6200
0.061,460,244,1263,258,2695,552,6200
0.063,447,234,1259,260,2692,528,6200
0.065,432,226,1256,264,2690,512,6200
