"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,617,671,1876,192,2854,190,6200
0.027,682,658,1882,184,2858,189,6200
0.029,736,628,1885,176,2862,192,6200
0.031,780,598,1888,170,2866,197,6200
0.033,816,573,1889,164,2869,206,6200
0.035,846,557,1888,159,2873,217,6200
0.037,870,547,1887,158,2875,231,6200
0.039,889,542,1884,158,2875,246,6200
0.041,903,538,1880,160,2873,262,6200
0.043,913,533,1875,164,2868,281,6200
0.045,919,526,1868,170,2859,303,6200
0.047,923,516,1860,175,2847,327,6200
0.049,926,505,1851,180,2833,353,6200
0.051,929,496,1842,184,2818,380,6200
0.053,932,489,1832,185,2802,411,6200
0.055,937,484,1823,185,2787,448,6200
0.057,943,483,1817,184,2773,495,6200
0.059,949,486,1812,182,2761,555,6200
0.061,955,492,1809,182,2752,626,6200
0.063,962,503,1807,182,2746,715,6200
0.065,969,518,1807,183,2748,816,6200
0.067,976,535,1807,184,2761,915,6200
0.069,982,553,1806,185,2784,994,6200
0.071,986,569,1803,186,2810,1031,6200
0.073,989,586,1799,188,2833,1032,6200
0.075,991,605,1793,192,2847,1006,6200
0.077,993,628,1786,196,2853,969,6200
0.079,995,656,1778,203,2854,933,6200
0.081,999,690,1770,210,2854,902,6200
0.083,1004,730,1761,219,2854,871,6200
0.085,1009,777,1752,228,2856,840,6200
0.087,1015,832,1742,236,2861,804,6200
0.089,1022,893,1732,244,2867,762,6200
0.091,1032,956,1723,250,2873,718,6200
0.093,1045,1023,1714,255,2878,672,6200
0.095,1062,1085,1704,260,2881,629,6200
0.097,1083,1138,1693,267,2880,589,6200
0.099,1104,1174,1681,276,2877,556,6200
0.101,1123,1198,1666,288,2872,530,6200
0.103,1147,1218,1647,306,2865,510,6200
0.105,1174,1241,1622,329,2857,496,6200
0.107,1208,1280,1588,354,2848,489,6200
0.109,1247,1352,1546,372,2838,489,6200
0.111,1286,1457,1501,373,2826,493,6200
0.113,1321,1598,1460,358,2814,499,6200
0.115,1349,1721,1427,342,2802,505,6200
0.117,1372,1813,1402,330,2793,512,6200
0.119,1380,325,1390,1874,2787,520,6200
0.121,1361,326,1401,1911,2786,533,6200
0.123,1341,330,1403,1966,2787,555,6200
