"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,399,209,2401,606,3647,790,6200
0.027,414,214,2430,591,3657,885,6200
0.029,429,218,2453,581,3659,986,6200
0.031,443,221,2470,580,3659,1075,6200
0.033,456,224,2482,589,3664,1152,6200
0.035,467,229,2490,609,3676,1209,6200
0.037,477,236,2494,641,3693,1242,6200
0.039,486,245,2494,682,3707,1247,6200
0.041,495,255,2493,731,3710,1226,6200
0.043,506,264,2490,787,3697,1188,6200
0.045,517,268,2486,843,3669,1141,6200
0.047,526,263,2482,889,3632,1090,6200
0.049,532,250,2477,921,3599,1040,6200
0.051,533,233,2473,931,3580,993,6200
0.053,531,216,2469,919,3576,945,6200
0.055,527,201,2463,884,3590,888,6200
0.057,522,190,2454,837,3613,825,6200
0.059,516,183,2441,790,3639,756,6200
0.061,510,181,2424,750,3661,694,6200
0.063,504,183,2406,718,3677,637,6200
0.065,499,188,2390,702,3686,596,6200
0.067,496,196,2380,701,3689,574,6200
0.069,495,207,2380,719,3687,574,6200
0.071,498,218,2392,747,3682,593,6200
0.073,504,228,2415,775,3677,623,6200
0.075,510,233,2442,790,3670,652,6200
0.077,517,233,2466,786,3661,669,6200
0.079,521,229,2480,766,3649,666,6200
0.081,523,223,2484,740,3635,650,6200
0.083,522,217,2483,715,3619,624,6200
0.085,519,213,2480,696,3606,599,6200
0.087,515,210,2479,685,3596,578,6200
0.089,508,208,2481,684,3588,565,6200
0.091,500,205,2487,692,3582,564,6200
0.093,491,201,2500,710,3579,576,6200
0.095,480,195,2519,735,3578,604,6200
0.097,469,187,2547,768,3582,654,6200
0.099,456,178,2590,817,3595,733,6200
0.101,444,171,2645,870,3622,838,6200
0.103,430,165,2724,935,3676,976,6200
0.105,414,161,2840,1010,3771,1137,6200
0.107,397,157,2489,3586,3033,1002,6200
0.109,379,152,2211,2483,3173,764,6200
0.111,363,148,2104,2071,3226,575,6200
0.113,349,143,2055,1842,3253,446,6200
0.115,338,141,2035,1722,3267,364,6200
0.117,330,142,2029,1668,3276,312,6200
0.119,324,147,2030,1648,3281,279,6200
