"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,355,430,1612,676,3227,837,6200
0.027,358,286,1590,659,3195,939,6200
0.029,357,201,1567,671,3131,1030,6200
0.031,355,149,1546,705,3053,1056,6200
0.033,353,113,1526,757,2988,1027,6200
0.035,352,89,1514,827,2951,987,6200
0.037,351,71,1514,908,2941,964,6200
0.039,350,59,1529,987,2952,962,6200
0.041,348,50,1551,1038,2977,967,6200
0.043,347,43,1571,1040,3009,960,6200
0.045,345,38,1576,994,3037,934,6200
0.047,343,35,1569,928,3053,904,6200
0.049,341,33,1557,864,3058,883,6200
0.051,339,32,1545,819,3054,877,6200
0.053,337,32,1539,790,3041,882,6200
0.055,335,32,1541,780,3022,888,6200
0.057,333,32,1553,782,3004,883,6200
0.059,331,32,1578,790,2996,863,6200
0.061,329,32,1616,800,3007,833,6200
0.063,327,32,1672,805,3041,794,6200
0.065,325,32,1739,800,3090,750,6200
0.067,324,32,1809,780,3143,704,6200
0.069,322,33,1870,753,3192,669,6200
0.071,321,33,1920,729,3234,649,6200
0.073,320,35,1962,712,3275,639,6200
0.075,319,37,2000,702,3313,631,6200
0.077,318,41,2037,699,3348,620,6200
