"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,409,57,703,734,3137,702,6156
0.027,410,56,651,778,3128,738,6156
0.029,410,54,597,868,3091,852,6156
0.031,407,56,558,760,3110,766,6156
0.033,404,58,537,691,3107,761,6156
0.035,398,60,531,635,3095,781,6156
0.037,389,62,539,530,3118,732,6156
0.039,382,61,549,497,3120,740,6156
0.041,374,59,561,428,3155,675,6156
0.043,370,55,571,417,3163,663,6156
0.045,368,51,580,429,3158,663,6156
0.047,367,48,590,401,3191,589,6156
0.049,370,47,597,469,3136,680,6156
0.051,369,44,615,425,3190,555,6156
0.053,372,43,629,449,3176,566,6156
0.055,375,43,639,495,3141,628,6156
0.057,377,41,667,472,3187,552,6156
0.059,379,41,672,494,3182,594,6156
0.061,381,39,694,484,3221,553,6156
0.063,382,39,701,491,3249,555,6156
0.065,383,38,714,481,3285,522,6156
0.067,383,39,710,477,3308,528,6156
0.069,382,39,714,454,3331,511,6156
0.071,381,39,719,425,3347,501,6156
0.073,380,39,725,384,3360,491,6156
0.075,377,40,712,344,3357,567,6156
0.077,376,39,737,288,3376,461,6156
0.079,371,37,720,252,3361,596,6156
0.081,370,36,735,212,3373,499,6156
0.083,366,35,731,182,3370,548,6156
0.085,364,33,732,154,3375,552,6156
0.087,361,31,731,134,3384,577,6156
0.089,358,29,727,118,2527,3448,6156
0.091,355,28,729,105,2467,4140,6156
0.093,353,27,727,99,2578,2400,6156
0.095,352,27,726,94,2579,2294,6156
0.097,351,27,725,89,2637,2925,6156
0.099,350,28,721,93,2671,2334,6156
0.101,351,31,716,97,2783,3000,6156
0.103,352,35,709,109,2889,3209,6156
0.105,355,42,699,128,2995,3254,6156
0.107,358,51,686,151,3210,4366,6156
0.109,364,63,669,185,3282,702,6156
0.111,372,78,650,224,3258,597,6156
0.113,385,97,626,295,3242,639,6156
0.115,399,108,605,355,3247,501,6156
0.117,416,110,587,454,3249,464,6156
0.119,428,102,589,570,3255,427,6156
0.121,436,94,614,690,3257,410,6156
0.123,439,91,668,761,3260,382,6156
0.125,442,92,705,816,3254,413,6156
0.127,444,95,765,776,3257,370,6156
0.129,447,103,789,784,3252,388,6156
0.131,451,116,803,805,3248,411,6156
0.133,455,136,790,857,3246,451,6156
