"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,352,156,1750,1137,2597,635,6200
0.027,358,146,1765,1073,2624,490,6200
0.029,363,138,1811,1077,2644,399,6200
0.031,368,131,1881,1122,2660,345,6200
0.033,371,124,1979,1185,2674,309,6200
0.035,371,116,2101,1229,2687,285,6200
0.037,369,108,2226,1224,2697,269,6200
0.039,366,100,2331,1182,2706,256,6200
0.041,361,92,2410,1142,2712,245,6200
0.043,355,83,2476,1120,2716,235,6200
0.045,349,75,2534,1128,2718,224,6200
0.047,344,67,2586,1162,2720,214,6200
0.049,339,60,2636,1211,2723,203,6200
0.051,335,53,2679,1264,2728,195,6200
0.053,331,48,2717,1310,2734,188,6200
0.055,329,43,2741,183,2752,1340,6200
0.057,326,39,2748,180,2787,1343,6200
0.059,324,37,2751,181,2830,1312,6200
0.061,323,36,2752,184,2878,1253,6200
0.063,321,35,2750,189,2933,1157,6200
0.065,319,35,2745,197,2978,1037,6200
0.067,317,36,2737,205,3013,920,6200
0.069,315,37,2729,213,3039,829,6200
0.071,313,38,2721,220,3058,777,6200
0.073,311,40,2715,229,3074,756,6200
0.075,309,42,2712,241,3089,771,6200
