"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,484,73,1829,565,3076,545,6156
0.027,477,74,1864,496,3079,541,6156
0.029,470,75,1888,445,3078,525,6156
0.031,463,76,1906,406,3076,502,6156
0.033,457,76,1919,383,3073,478,6156
0.035,453,77,1929,371,3070,458,6156
0.037,449,77,1939,369,3070,443,6156
0.039,447,79,1950,375,3073,436,6156
0.041,445,81,1964,386,3077,434,6156
0.043,442,85,1980,396,3082,437,6156
0.045,438,89,1997,400,3087,442,6156
0.047,431,93,2013,390,3090,444,6156
0.049,421,96,2023,373,3091,445,6156
0.051,408,98,2029,351,3091,442,6156
0.053,395,98,2031,336,3093,440,6156
0.055,383,97,2032,328,3098,439,6156
0.057,374,98,2033,330,3107,445,6156
0.059,366,101,2036,342,3122,459,6156
0.061,358,108,2038,369,3139,486,6156
