"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,1104,1116,1707,319,3843,736,6200
0.027,1092,1051,1721,310,3870,527,6200
0.029,1071,953,1737,294,3834,512,6200
0.031,1050,848,1751,275,3820,503,6200
0.033,1032,744,1764,254,3810,503,6200
0.035,1020,658,1773,236,3799,507,6200
0.037,1012,597,1777,219,3786,513,6200
0.039,1006,562,1776,206,3769,523,6200
0.041,1001,554,1770,195,3746,533,6200
0.043,996,572,1759,183,3665,1756,6200
0.045,987,620,1745,170,3531,1788,6200
0.047,973,700,1729,155,3423,1764,6200
0.049,951,818,1713,139,3344,1728,6200
0.051,920,971,1700,124,3292,1705,6200
0.053,876,1167,1689,111,3257,1702,6200
0.055,821,1388,1681,101,3236,1729,6200
0.057,763,1611,1674,96,3232,1786,6200
0.059,713,1811,1670,95,3252,1874,6200
0.061,691,1949,1665,98,3300,1963,6200
0.063,702,2002,1661,105,3386,1992,6200
0.065,736,1967,1657,113,3427,567,6200
0.067,765,1903,1652,123,3369,628,6200
0.069,781,1851,1647,133,3309,648,6200
0.071,775,1865,1639,143,3270,648,6200
0.073,730,1988,1630,152,3254,661,6200
0.075,591,2267,1619,155,3263,706,6200
0.077,1610,151,3316,1449,3324,774,6200
0.079,1605,140,3072,1416,3405,694,6200
0.081,1606,126,2914,1358,3435,603,6200
0.083,1610,112,2808,1284,3449,541,6200
0.085,1619,100,2738,1239,3457,503,6200
0.087,1629,93,2695,1242,3462,488,6200
0.089,1640,89,2671,1302,3469,491,6200
0.091,1653,89,2668,1416,3476,510,6200
0.093,1667,89,2698,1596,3487,544,6200
0.095,1682,89,2776,1822,3502,588,6200
0.097,1696,86,2907,2030,3519,631,6200
0.099,1709,83,3045,2190,3537,655,6200
0.101,1720,81,3140,2401,3550,641,6200
0.103,1730,80,3187,2784,3558,590,6200
0.105,1739,82,3173,3322,3562,524,6200
0.107,1748,87,3112,3716,3562,464,6200
0.109,1760,93,3124,3606,3560,423,6200
0.111,1774,99,3197,3213,3554,403,6200
0.113,1791,103,3295,2772,3544,407,6200
0.115,208,1344,1808,103,3403,2361,6200
0.117,329,1157,1822,101,3503,506,6200
0.119,365,1044,1832,99,3452,600,6200
0.121,367,987,1836,99,3374,652,6200
0.123,347,965,1837,102,3305,644,6200
0.125,308,963,1837,109,3256,628,6200
0.127,260,959,1836,119,3218,616,6200
