"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,132,491,1462,345,2349,643,5800
0.027,169,468,1456,339,2342,628,5800
0.029,199,443,1450,333,2331,622,5800
0.031,224,415,1444,327,2319,620,5800
0.033,241,390,1440,323,2306,621,5800
0.035,253,367,1437,320,2294,623,5800
0.037,259,349,1437,319,2284,626,5800
0.039,261,338,1440,321,2277,631,5800
0.041,260,331,1448,325,2274,637,5800
0.043,256,332,1459,331,2273,646,5800
0.045,250,339,1476,338,2274,659,5800
0.047,240,352,1496,346,2276,681,5800
0.049,228,371,1521,353,2277,711,5800
0.051,212,395,1551,356,2277,754,5800
0.053,193,419,1580,355,2274,805,5800
0.055,172,442,1607,348,2265,863,5800
0.057,149,463,1631,339,2248,922,5800
0.059,127,479,1649,332,2222,974,5800
0.061,105,491,1662,329,2192,1009,5800
0.063,90,496,1669,330,2172,1024,5800
0.065,82,496,1673,331,2179,1024,5800
0.067,82,490,1674,327,2220,1012,5800
0.069,94,477,1673,320,2287,977,5800
0.071,116,450,1671,309,2355,916,5800
0.073,140,412,1667,299,2403,859,5800
0.075,160,368,1663,288,2434,818,5800
0.077,175,326,1658,275,2453,791,5800
0.079,185,291,1655,261,2467,771,5800
0.081,191,263,1655,247,2478,749,5800
0.083,193,246,1660,237,2488,726,5800
0.085,194,237,1670,230,2496,701,5800
0.087,192,236,1682,229,2502,677,5800
0.089,189,243,1696,231,2507,656,5800
0.091,185,258,1710,235,2512,636,5800
0.093,178,280,1720,241,2516,619,5800
0.095,170,306,1725,248,2520,604,5800
0.097,160,333,1724,252,2526,587,5800
0.099,150,359,1718,254,2535,567,5800
0.101,142,378,1708,252,2545,544,5800
0.103,139,386,1697,248,2556,521,5800
0.105,142,385,1688,245,2565,496,5800
0.107,149,376,1682,243,2570,473,5800
0.109,156,364,1682,247,2571,453,5800
0.111,163,354,1690,258,2570,436,5800
0.113,168,348,1707,274,2568,427,5800
0.115,173,347,1734,291,2567,425,5800
0.117,176,350,1771,302,2569,432,5800
0.119,180,355,1810,300,2576,443,5800
0.121,184,361,1845,285,2586,453,5800
0.123,189,365,1868,266,2594,459,5800
0.125,195,366,1882,249,2598,463,5800
0.127,200,365,1890,238,2597,465,5800
0.129,205,362,1893,232,2594,467,5800
0.131,210,362,1894,229,2590,467,5800
0.133,212,367,1894,230,2590,462,5800
0.135,212,383,1894,234,2593,450,5800
0.137,208,412,1895,240,2599,432,5800
0.139,199,457,1897,250,2606,409,5800
0.141,180,532,1903,263,2613,382,5800
0.143,124,663,1910,277,2618,359,5800
0.145,269,1383,1921,291,2621,341,5800
0.147,508,1250,1934,301,2624,329,5800
0.149,634,1113,1950,305,2627,323,5800
0.151,720,981,1968,299,2631,323,5800
0.153,776,872,1984,284,2636,328,5800
0.155,815,781,1999,264,2641,334,5800
0.157,839,707,2011,243,2645,342,5800
0.159,853,649,2020,226,2646,350,5800
0.161,858,606,2029,213,2643,362,5800
0.163,856,581,2036,209,2638,377,5800
0.165,849,569,2042,211,2629,397,5800
0.167,838,570,2049,220,2617,421,5800
0.169,825,580,2054,236,2603,447,5800
0.171,809,600,2058,259,2589,471,5800
0.173,790,624,2061,285,2580,489,5800
0.175,769,649,2061,313,2579,496,5800
0.177,745,671,2060,343,2587,487,5800
0.179,717,687,2059,374,2601,463,5800
0.181,687,694,2062,410,2617,426,5800
0.183,660,692,2074,446,2629,389,5800
0.185,635,679,2096,482,2636,358,5800
0.187,618,654,2129,507,2641,337,5800
0.189,606,622,2169,520,2645,328,5800
0.191,596,584,2214,516,2650,329,5800
0.193,589,547,2253,499,2657,339,5800
0.195,582,512,2285,474,2667,355,5800
0.197,576,478,2309,448,2678,372,5800
0.199,571,446,2327,427,2690,386,5800
0.201,567,413,2340,414,2701,398,5800
0.203,564,384,2355,412,2707,412,5800
0.205,562,358,2377,422,2708,436,5800
0.207,559,338,2416,435,2699,489,5800
0.209,557,324,2480,415,2674,616,5800
0.211,554,314,2524,310,2685,879,5800
0.213,552,307,2535,237,2741,1131,5800
0.215,549,301,2540,192,2810,1353,5800
0.217,546,298,2542,165,2874,1520,5800
0.219,541,295,2543,149,2912,1610,5800
0.221,534,294,2543,141,2914,1627,5800
0.223,525,294,2545,140,2880,1595,5800
0.225,514,294,2548,143,2825,1548,5800
0.227,502,292,2553,150,2763,1489,5800
0.229,489,288,2561,157,2704,1445,5800
0.231,475,282,2570,163,2653,1420,5800
0.233,462,273,2581,168,2617,1416,5800
0.235,452,263,2594,172,2597,1420,5800
0.237,443,252,2588,1426,2607,176,5800
0.239,437,241,2587,1432,2622,178,5800
0.241,431,230,2590,1414,2637,181,5800
0.243,427,221,2591,1387,2652,183,5800
0.245,423,213,2586,1343,2665,186,5800
0.247,418,207,2577,1292,2677,189,5800
0.249,413,202,2565,1237,2687,193,5800
0.251,407,198,2553,1184,2696,197,5800
0.253,400,195,2543,1149,2703,202,5800
0.255,393,191,2542,1127,2707,209,5800
0.257,385,189,2547,1118,2709,218,5800
0.259,377,189,2559,1115,2710,233,5800
0.261,368,192,2576,1103,2710,259,5800
0.263,360,198,2594,1064,2712,298,5800
0.265,349,210,2617,998,2714,360,5800
0.267,333,229,2644,937,2716,443,5800
