"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,256,459,1371,334,2382,2115,6200
0.027,254,561,1384,331,2294,2162,6200
0.029,253,665,1400,323,2233,2201,6200
0.031,260,758,1418,312,2199,2225,6200
0.033,283,832,1440,296,2195,2238,6200
0.035,321,868,1462,276,2242,2208,6200
0.037,367,870,1486,253,2325,2159,6200
0.039,410,848,1509,229,2440,2060,6200
0.041,442,822,1532,208,2558,1946,6200
0.043,465,797,1554,188,2678,1799,6200
0.045,477,782,1576,173,2782,1652,6200
0.047,481,782,1596,163,2863,1520,6200
0.049,478,797,1615,160,2919,1421,6200
0.051,472,824,1632,162,2948,1376,6200
0.053,462,861,1650,169,2949,1383,6200
0.055,450,902,1668,182,2920,1431,6200
0.057,438,936,1687,197,2862,1488,6200
0.059,425,956,1706,213,2788,1522,6200
0.061,412,957,1723,228,2716,1523,6200
0.063,396,939,1740,240,2651,1495,6200
0.065,375,907,1755,249,2600,1455,6200
0.067,349,865,1767,256,2566,1417,6200
0.069,317,815,1776,262,2545,1392,6200
0.071,287,755,1784,266,2539,1397,6200
