"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,501,61,1877,137,2671,173,6200
0.027,500,66,1902,144,2671,174,6200
0.029,499,74,1931,155,2673,178,6200
0.031,499,82,1961,168,2675,187,6200
0.033,498,91,1996,181,2679,201,6200
0.035,496,99,2032,190,2683,220,6200
0.037,493,105,2067,194,2687,240,6200
0.039,489,109,2098,191,2690,261,6200
0.041,485,111,2122,185,2691,279,6200
0.043,479,113,2142,176,2691,292,6200
0.045,473,116,2157,168,2688,299,6200
0.047,465,118,2167,162,2683,298,6200
0.049,458,120,2175,157,2679,290,6200
0.051,450,121,2182,154,2677,275,6200
0.053,443,120,2190,152,2678,255,6200
0.055,436,116,2198,151,2681,232,6200
0.057,430,110,2208,150,2685,209,6200
0.059,425,103,2219,150,2690,189,6200
0.061,420,97,2230,152,2696,175,6200
0.063,417,91,2241,156,2701,167,6200
0.065,413,89,2251,165,2706,167,6200
0.067,409,89,2261,178,2712,175,6200
0.069,405,93,2269,198,2719,193,6200
0.071,401,100,2276,222,2726,220,6200
0.073,396,110,2284,251,2734,260,6200
0.075,392,120,2295,280,2745,315,6200
0.077,389,129,2309,303,2757,385,6200
0.079,387,134,2328,317,2771,477,6200
0.081,386,135,2351,319,2786,588,6200
0.083,385,134,2378,306,2804,723,6200
0.085,384,131,2407,286,2815,867,6200
0.087,382,127,2437,262,2810,995,6200
0.089,380,124,2468,238,2783,1075,6200
0.091,377,122,2494,221,2747,1066,6200
0.093,373,122,2516,216,2712,977,6200
0.095,368,127,2531,228,2692,832,6200
0.097,362,138,2540,263,2682,668,6200
0.099,354,158,2535,322,2689,508,6200
0.101,346,186,2515,369,2712,400,6200
0.103,336,226,2498,405,2730,337,6200
0.105,325,276,2487,454,2739,295,6200
0.107,310,332,2479,528,2741,263,6200
0.109,292,390,2470,628,2741,233,6200
0.111,275,438,2459,751,2740,208,6200
0.113,254,483,2444,910,2738,186,6200
