"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,165,391,1497,481,2319,854,5844
0.027,184,366,1481,499,2287,851,5844
0.029,201,347,1468,520,2249,860,5844
0.031,216,330,1459,539,2210,865,5844
0.033,230,310,1450,557,2173,857,5844
0.035,243,287,1439,565,2147,833,5844
0.037,253,261,1425,563,2136,794,5844
0.039,260,234,1408,550,2142,746,5844
0.041,265,209,1391,528,2160,693,5844
0.043,267,187,1375,505,2185,638,5844
0.045,267,169,1361,483,2212,580,5844
0.047,267,156,1351,467,2233,530,5844
0.049,266,147,1345,457,2249,489,5844
0.051,265,144,1342,454,2258,461,5844
0.053,264,146,1341,457,2264,444,5844
0.055,262,153,1340,468,2266,438,5844
0.057,260,165,1338,486,2266,440,5844
0.059,257,184,1334,512,2265,447,5844
0.061,253,211,1326,549,2265,453,5844
0.063,247,241,1316,594,2265,453,5844
0.065,241,272,1303,648,2268,438,5844
0.067,238,294,1289,706,2272,412,5844
0.069,240,298,1279,768,2275,379,5844
0.071,247,284,1278,835,2275,350,5844
0.073,255,259,1290,896,2272,332,5844
0.075,261,229,1319,943,2264,326,5844
0.077,264,200,1363,968,2252,332,5844
0.079,264,175,1418,961,2239,348,5844
0.081,261,152,1480,920,2228,371,5844
0.083,256,134,1541,852,2222,396,5844
0.085,251,118,1595,767,2223,423,5844
0.087,245,103,1640,676,2233,443,5844
0.089,240,92,1671,602,2246,453,5844
0.091,236,85,1692,554,2257,455,5844
0.093,233,80,1708,531,2262,452,5844
0.095,231,78,1718,526,2264,444,5844
0.097,230,79,1722,528,2266,426,5844
0.099,228,82,1722,529,2272,400,5844
0.101,225,86,1719,523,2284,368,5844
0.103,221,94,1716,515,2299,331,5844
0.105,216,104,1713,512,2315,297,5844
0.107,210,119,1712,518,2330,268,5844
0.109,203,140,1713,539,2344,245,5844
0.111,195,166,1716,575,2357,230,5844
0.113,185,197,1723,628,2370,223,5844
0.115,173,229,1736,689,2382,224,5844
0.117,159,257,1755,751,2395,233,5844
0.119,144,277,1785,796,2411,247,5844
0.121,133,283,1818,806,2428,264,5844
0.123,126,278,1848,783,2446,280,5844
0.125,123,267,1873,744,2465,290,5844
0.127,123,258,1889,716,2477,290,5844
0.129,124,254,1901,711,2480,280,5844
0.131,126,256,1911,733,2476,261,5844
0.133,130,261,1920,772,2467,236,5844
0.135,136,266,1929,823,2457,208,5844
0.137,143,268,1937,870,2449,184,5844
0.139,152,267,1944,922,2442,164,5844
0.141,159,267,1951,990,2437,150,5844
0.143,165,271,1957,1088,2432,142,5844
0.145,169,282,1965,1246,2428,138,5844
0.147,169,301,1977,1481,2424,137,5844
0.149,165,328,2013,1843,2422,139,5844
0.151,157,365,2166,2461,2421,146,5844
0.153,145,399,2425,156,2695,2631,5844
0.155,134,424,2431,169,2887,2081,5844
0.157,128,430,2441,185,2909,1768,5844
0.159,130,415,2450,199,2907,1606,5844
0.161,138,381,2456,212,2913,1480,5844
0.163,145,344,2457,224,2925,1378,5844
0.165,150,310,2452,235,2944,1265,5844
0.167,153,279,2441,248,2963,1135,5844
0.169,155,257,2422,252,2986,992,5844
0.171,157,241,2401,248,3001,863,5844
0.173,158,233,2380,234,3011,749,5844
0.175,159,238,2362,215,3015,671,5844
0.177,160,259,2351,194,3018,627,5844
0.179,160,301,2346,178,3022,624,5844
0.181,158,382,2347,167,3032,662,5844
0.183,204,542,2354,160,3052,747,5844
0.185,270,572,2365,154,3084,874,5844
0.187,311,572,2378,148,3129,1036,5844
0.189,336,564,2394,142,3184,1227,5844
0.191,347,554,2409,137,3230,1402,5844
0.193,345,539,2423,134,3258,1517,5844
0.195,333,523,2434,135,3258,1542,5844
0.197,318,506,2440,138,3240,1499,5844
0.199,302,487,2444,143,3216,1419,5844
0.201,292,467,2445,150,3198,1331,5844
0.203,288,454,2445,159,3186,1264,5844
0.205,290,451,2443,170,3182,1221,5844
0.207,290,457,2442,184,3187,1214,5844
0.209,281,468,2441,199,3197,1237,5844
0.211,256,475,2441,215,3215,1294,5844
0.213,206,449,2442,228,3239,1387,5844
0.215,174,352,2447,236,3277,1536,5844
