"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,403,184,1777,200,2488,292,6200
0.027,428,193,1775,202,2496,277,6200
0.029,451,194,1772,206,2505,270,6200
0.031,470,189,1768,215,2514,270,6200
0.033,486,181,1761,229,2524,279,6200
0.035,497,174,1754,248,2536,296,6200
0.037,503,168,1745,272,2549,324,6200
0.039,506,165,1735,302,2565,363,6200
0.041,505,164,1724,337,2583,411,6200
0.043,502,165,1713,377,2605,471,6200
0.045,497,167,1702,422,2628,541,6200
0.047,490,169,1688,470,2652,617,6200
0.049,481,171,1671,521,2672,694,6200
0.051,472,173,1651,571,2686,764,6200
0.053,463,174,1624,621,2694,823,6200
0.055,453,175,1597,665,2699,865,6200
0.057,443,177,1569,699,2706,886,6200
0.059,433,180,1543,721,2723,897,6200
