"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,552,89,1818,165,3130,262,6200
0.027,543,91,1875,169,3132,264,6200
0.029,535,88,1921,161,3134,254,6200
0.031,529,82,1953,151,3134,239,6200
0.033,524,76,1977,146,3131,224,6200
0.035,521,72,1997,146,3128,211,6200
0.037,518,71,2021,152,3125,199,6200
0.039,513,71,2052,165,3125,188,6200
0.041,507,73,2091,178,3127,177,6200
0.043,500,76,2138,190,3133,166,6200
0.045,492,78,2185,194,3141,154,6200
0.047,484,78,2224,195,3149,143,6200
0.049,477,79,2255,195,3156,133,6200
0.051,471,81,2277,199,3162,124,6200
0.053,464,84,2298,208,3168,116,6200
0.055,458,87,2318,223,3172,109,6200
0.057,453,91,2341,245,3177,104,6200
0.059,449,96,2367,273,3182,101,6200
0.061,446,101,2396,304,3186,100,6200
0.063,443,106,2426,339,3191,102,6200
0.065,441,113,2455,374,3196,107,6200
0.067,438,122,2479,410,3201,115,6200
0.069,434,132,2500,445,3206,126,6200
0.071,428,142,2517,477,3209,136,6200
0.073,419,153,2534,505,3210,148,6200
0.075,410,162,2552,525,3211,158,6200
0.077,400,170,2571,537,3210,168,6200
0.079,390,176,2591,543,3210,176,6200
0.081,381,181,2611,544,3210,185,6200
0.083,372,186,2630,545,3209,193,6200
0.085,363,191,2646,547,3208,200,6200
0.087,354,197,2657,554,3205,206,6200
0.089,343,202,2663,567,3201,210,6200
0.091,332,208,2664,588,3196,212,6200
0.093,318,216,2656,619,3190,214,6200
0.095,303,224,2635,661,3182,215,6200
