"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,291,43,1080,365,2081,1409,5800
0.027,291,45,1062,345,2054,1302,5800
0.029,290,46,1049,321,2043,1206,5800
0.031,289,46,1039,295,2041,1115,5800
0.033,288,44,1035,270,2045,1042,5800
0.035,287,42,1035,248,2049,978,5800
0.037,286,40,1039,229,2054,928,5800
0.039,285,38,1046,214,2062,893,5800
0.041,286,36,1057,201,2073,869,5800
0.043,286,36,1067,193,2086,861,5800
0.045,287,36,1076,186,2102,862,5800
0.047,288,37,1084,182,2119,873,5800
0.049,289,38,1089,180,2133,891,5800
0.051,290,39,1091,178,2142,914,5800
0.053,291,40,1091,178,2147,940,5800
0.055,291,41,1091,179,2146,969,5800
0.057,291,42,1091,181,2138,1005,5800
0.059,290,43,1090,183,2122,1039,5800
0.061,289,45,1091,189,2098,1081,5800
0.063,288,49,1092,198,2061,1115,5800
0.065,287,54,1095,213,2024,1139,5800
0.067,286,61,1099,232,1987,1144,5800
0.069,286,71,1103,257,1951,1126,5800
0.071,285,84,1108,288,1926,1089,5800
0.073,285,100,1114,320,1906,1035,5800
0.075,284,118,1119,352,1885,968,5800
0.077,283,140,1125,385,1874,914,5800
0.079,282,167,1134,420,1868,891,5800
0.081,281,202,1142,459,1864,888,5800
0.083,279,239,1150,496,1861,904,5800
0.085,277,276,1156,531,1860,934,5800
0.087,275,309,1162,563,1860,975,5800
0.089,273,334,1169,587,1865,1024,5800
0.091,271,351,1177,605,1873,1081,5800
0.093,269,358,1187,616,1884,1143,5800
0.095,267,361,1198,623,1896,1209,5800
0.097,264,361,1211,631,1906,1279,5800
0.099,261,361,1225,640,1912,1354,5800
0.101,256,364,1241,654,1915,1440,5800
0.103,249,370,1256,669,1918,1537,5800
0.105,240,377,1272,681,1925,1652,5800
0.107,230,384,1285,683,1950,1799,5800
0.109,217,390,1294,671,2009,1979,5800
0.111,202,389,1297,640,2129,2170,5800
0.113,189,377,1296,598,2307,2301,5800
