"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,362,76,2674,250,2891,1292,6156
0.027,369,81,2668,249,2854,1245,6156
0.029,376,81,2660,256,2818,1151,6156
0.031,383,82,2650,267,2801,1082,6156
0.033,391,85,2639,282,2784,1039,6156
0.035,399,83,2618,302,2778,954,6156
0.037,407,81,2595,323,2767,882,6156
0.039,414,80,2569,347,2750,815,6156
0.041,422,78,2539,377,2729,734,6156
0.043,428,75,2502,408,2713,649,6156
0.045,433,73,2461,432,2705,579,6156
0.047,438,72,2416,443,2702,526,6156
0.049,442,70,2372,439,2700,486,6156
0.051,445,69,2331,428,2698,461,6156
0.053,448,68,2293,413,2695,447,6156
0.055,449,68,2256,397,2690,430,6156
0.057,449,70,2220,379,2683,417,6156
0.059,449,72,2185,361,2675,403,6156
0.061,447,75,2150,344,2666,384,6156
0.063,445,80,2113,323,2656,366,6156
0.065,441,86,2076,301,2647,349,6156
0.067,436,93,2035,274,2638,335,6156
0.069,430,102,1994,244,2628,327,6156
0.071,423,111,1957,215,2621,329,6156
0.073,416,121,1921,185,2614,339,6156
0.075,409,131,1891,158,2609,361,6156
0.077,404,141,1868,140,2610,399,6156
0.079,401,148,1846,123,2608,439,6156
0.081,400,155,1830,114,2612,489,6156
0.083,402,161,1815,109,2620,550,6156
0.085,406,165,1801,107,2629,604,6156
0.087,410,168,1789,111,2640,659,6156
0.089,414,172,1777,120,2663,718,6156
0.091,418,174,1763,132,2666,762,6156
0.093,421,178,1748,151,2680,798,6156
0.095,422,184,1731,177,2699,819,6156
0.097,421,193,1711,208,2723,831,6156
0.099,418,202,1688,245,2749,824,6156
0.101,412,215,1663,289,2782,815,6156
0.103,402,232,1640,338,2819,808,6156
