"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,302,258,1742,252,2797,274,5933
0.027,316,324,1747,274,2803,278,5933
0.029,339,404,1751,295,2806,282,5933
0.031,389,486,1753,318,2808,293,5933
0.033,451,503,1753,342,2808,310,5933
0.035,491,476,1749,369,2807,335,5933
0.037,511,445,1742,398,2804,365,5933
0.039,520,417,1731,432,2798,408,5933
0.041,519,396,1715,471,2789,460,5933
0.043,511,381,1696,515,2777,525,5933
0.045,500,371,1674,559,2760,599,5933
0.047,483,364,1648,608,2737,682,5933
0.049,463,358,1620,656,2709,766,5933
0.051,439,350,1590,703,2672,838,5933
0.053,413,338,1562,737,2639,891,5933
0.055,385,316,1531,759,2602,913,5933
