"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,1908,279,2566,1392,3886,307,6200
0.027,1910,278,2579,1358,3876,297,6200
0.029,1912,277,2596,1314,3868,286,6200
0.031,259,1552,1913,275,2614,1257,6200
0.033,417,1396,1914,272,2628,1175,6200
0.035,513,1250,1915,267,2641,1088,6200
0.037,581,1125,1918,261,2658,1009,6200
0.039,634,1018,1922,254,2678,947,6200
0.041,676,927,1927,248,2698,902,6200
0.043,712,841,1934,241,2719,870,6200
0.045,742,761,1941,233,2739,845,6200
0.047,765,686,1949,224,2757,826,6200
0.049,782,618,1955,214,2772,806,6200
0.051,794,558,1960,204,2784,785,6200
0.053,803,503,1964,192,2794,758,6200
0.055,808,454,1966,181,2801,725,6200
0.057,810,413,1966,171,2806,685,6200
0.059,809,378,1964,162,2807,641,6200
0.061,806,351,1960,155,2806,596,6200
0.063,800,330,1954,150,2802,551,6200
0.065,790,316,1946,147,2796,511,6200
0.067,774,310,1937,146,2787,477,6200
0.069,751,312,1925,147,2777,454,6200
