"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,1504,970,1891,361,3756,517,6200
0.027,1632,1150,1872,368,3723,439,6200
0.029,1844,339,1856,1234,3700,380,6200
0.031,1829,279,2025,1204,3686,339,6200
0.033,1825,228,2133,1146,3677,310,6200
0.035,1823,201,2192,1075,3673,290,6200
0.037,1818,200,2203,1015,3670,281,6200
0.039,1810,215,2193,954,3668,279,6200
0.041,1799,244,2167,907,3667,285,6200
0.043,1788,311,2101,876,3665,302,6200
0.045,1755,452,2016,753,3668,327,6200
0.047,1649,660,1978,536,3676,353,6200
0.049,1490,686,1984,419,3692,386,6200
0.051,1381,587,1987,349,3718,423,6200
0.053,1326,473,1987,294,3761,466,6200
0.055,1303,392,1986,254,3833,496,6200
0.057,1294,342,1982,226,3882,6663,6200
0.059,1290,309,1977,207,3167,3583,6200
0.061,1290,288,1971,194,2949,2644,6200
0.063,1292,273,1965,182,2849,2148,6200
0.065,1295,264,1959,172,2803,1857,6200
0.067,1299,261,1955,163,2783,1679,6200
0.069,1304,264,1951,155,2777,1578,6200
0.071,1310,275,1949,151,2782,1540,6200
0.073,1316,297,1948,149,2798,1568,6200
0.075,1324,334,1947,152,2834,1690,6200
0.077,1336,390,1948,159,2906,1967,6200
0.079,1359,469,1950,173,3087,2641,6200
0.081,1403,554,1953,195,3840,481,6200
0.083,1477,596,1956,229,3752,563,6200
0.085,1547,550,1961,276,3693,491,6200
0.087,1591,467,1965,334,3666,423,6200
0.089,1617,395,1965,402,3648,369,6200
0.091,1637,342,1963,482,3631,330,6200
0.093,1657,296,1963,586,3615,300,6200
0.095,1670,255,1976,704,3601,282,6200
0.097,1677,227,2000,812,3592,273,6200
0.099,1684,210,2027,917,3588,276,6200
0.101,1690,204,2047,1013,3589,285,6200
0.103,1696,205,2053,1117,3595,301,6200
0.105,1703,210,2040,1225,3606,316,6200
0.107,1712,215,2006,1332,3619,324,6200
0.109,1721,218,1958,1434,3632,321,6200
0.111,1731,218,1908,1519,3643,309,6200
0.113,1741,215,1862,1594,3651,293,6200
0.115,1750,212,1828,1649,3659,278,6200
0.117,1759,211,1807,1677,3668,264,6200
0.119,1766,215,1800,1657,3677,249,6200
0.121,1773,223,1800,1600,3686,232,6200
0.123,1779,236,1802,1516,3694,214,6200
0.125,1784,255,1802,1419,3699,198,6200
0.127,1788,274,1796,1345,3701,185,6200
0.129,1786,1304,1792,294,3700,178,6200
0.131,1772,1309,1793,307,3696,176,6200
0.133,1754,1364,1790,312,3691,180,6200
0.135,1737,1459,1782,303,3684,190,6200
0.137,1713,1574,1774,285,3677,206,6200
0.139,1678,1683,1767,263,3671,225,6200
0.141,1634,1768,1764,245,3665,245,6200
0.143,1578,1830,1763,230,3660,265,6200
0.145,1514,1877,1763,220,3655,283,6200
0.147,1444,1920,1764,212,3651,300,6200
