"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,182,661,291,172,2448,735,6067
0.027,270,492,284,219,2478,713,6067
0.029,276,248,301,442,2478,722,6067
0.031,234,235,382,352,2504,692,6067
0.033,222,212,414,310,2521,677,6067
0.035,223,224,415,308,2524,685,6067
0.037,220,222,423,289,2548,684,6067
0.039,219,225,427,272,2588,690,6067
0.041,223,259,414,278,2618,719,6067
0.043,223,282,408,270,2658,735,6067
0.045,223,293,407,258,2704,738,6067
0.047,224,368,385,245,2717,764,6067
0.049,221,397,381,229,2737,778,6067
0.051,220,411,380,217,2747,773,6067
0.053,212,459,374,198,2741,779,6067
0.055,201,517,368,181,2726,797,6067
0.057,205,529,366,175,2719,798,6067
0.059,207,559,361,166,2707,806,6067
0.061,211,599,355,157,2694,827,6067
0.063,211,656,349,146,2680,858,6067
0.065,256,606,344,146,2699,842,6067
0.067,251,687,340,128,2697,897,6067
0.069,260,733,337,116,2720,939,6067
0.071,307,675,334,112,2799,938,6067
0.073,279,812,335,95,2848,1016,6067
0.075,304,807,335,87,2940,913,6067
0.077,335,81,335,780,3000,765,6067
0.079,260,1007,337,69,3008,767,6067
0.081,336,68,349,810,3017,623,6067
0.083,338,63,347,829,3005,628,6067
0.085,304,949,340,56,2976,719,6067
0.087,339,58,368,718,2978,650,6067
0.089,341,53,342,797,2950,782,6067
0.091,341,52,363,708,2934,830,6067
0.093,342,52,375,638,2923,888,6067
0.095,343,49,372,665,2890,1013,6067
0.097,343,49,393,586,2900,1049,6067
0.099,344,48,401,578,2876,1117,6067
0.101,344,48,418,547,2863,1149,6067
0.103,344,47,435,545,2817,1168,6067
0.105,343,47,456,496,2804,1162,6067
0.107,342,47,478,476,2777,1170,6067
0.109,342,45,502,481,2728,1184,6067
0.111,341,44,528,431,2762,1235,6067
0.113,340,43,555,422,2766,1318,6067
0.115,340,42,585,405,2852,1574,6067
0.117,339,40,614,381,2883,2238,6067
0.119,339,40,646,373,2804,2470,6067
0.121,339,39,675,342,2780,3403,6067
0.123,338,39,702,321,2786,3776,6067
0.125,338,39,726,291,2826,4967,6067
0.127,337,39,746,260,2976,7313,6067
0.129,336,41,759,242,3061,5575,6067
0.131,334,42,769,215,3145,395,6067
0.133,333,44,775,197,3151,402,6067
0.135,332,48,777,191,3153,484,6067
0.137,332,51,774,179,3162,475,6067
0.139,332,58,768,179,3169,543,6067
0.141,333,69,757,187,3177,654,6067
0.143,335,82,742,196,3190,733,6067
0.145,339,100,724,210,3205,833,6067
0.147,345,122,704,227,3219,918,6067
0.149,353,148,681,246,3223,990,6067
